Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
16--2949,2016/03/01,3:04 PM,COVINGTON PL btwn HEMMINGWOOD WAY & HEMMINGWOOD WAY (__3ZA59A),__3ZA59A,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,361768.4987,5023186.137,45.346308,-75.77301383,6471
16--3254,2016/03/08,8:20 AM,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD (0002203),2203,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373100.4707,5030006.608,45.40666388,-75.62747644,6472
16--3255,2016/03/08,8:20 AM,INNES RD btwn STONEHENGE CRES & STONEHENGE CRES (__3ZA3RG),__3ZA3RG,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,375288.9593,5031269.018,45.41780539,-75.59934186,6473
16--3256,2016/03/08,8:25 AM,VIEWMOUNT DR btwn GLENMANOR DR & MERIVALE RD (__3ZAASQ),__3ZAASQ,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,365144.201,5022920.948,45.34363957,-75.72997199,6474
16--3257,2016/03/08,8:30 AM,DEERFIELD DR btwn NAVAHO DR & DEERFIELD DR (__3ZAAVG),__3ZAAVG,04 - At/near private drive,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363284.0812,5023933.464,45.35290764,-75.75358644,6475
16--3258,2016/03/08,8:35 AM,JOCKVALE RD/RIDEAU VALLEY DR @ PRINCE OF WALES (0004638),4638,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,1,,1,,,366707.977,5012198.395,45.2470228,-75.71135767,6476
16--3259,2016/03/08,9:06 AM,TENTH LINE RD btwn ST. JOSEPH BLVD & OLD TENTH LINE RD (__3ZA1TE),__3ZA1TE,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,3,0,0,0,,0,,,,,382954.1404,5038532.396,45.48234085,-75.50026189,6477
16--326,2016/01/08,8:10 AM,ANDERSON RD @ INNES RD (0004200),4200,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,376280.5216,5031840.905,45.4228503,-75.58659102,6478
16--3260,2016/03/08,9:15 PM,HWY417 IC104 RAMP61 btwn ANDERSON RD & HIGHWAY 417 (__3ZAY0E),__3ZAY0E,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,"08 - Dark, artificial",01 - Dry,10 - No control,,1,0,0,0,,0,,,,,380236.7248,5026013.261,45.37000167,-75.5369351,6479
16--3261,2016/03/08,9:59 AM,CONROY RD @ HUNT CLUB RD (0002257),2257,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373763.0957,5025405.131,45.36519688,-75.61965547,6480
16--3262,2016/03/09,1:10 PM,ABBOTT ST @ JONATHAN PACK ST (0000391),391,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,349857.3565,5012980.301,45.25533917,-75.92593309,6481
16--3263,2016/03/09,1:44 PM,CARLING AVE WB btwn HWY417 IC124 RAMP76 & KIRKWOOD AVE (__3ZBOD8),__3ZBOD8,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,364268.4597,5027490.49,45.38483045,-75.74059605,6482
16--3264,2016/03/09,10:06 AM,CARLING AVE @ RICHMOND RD (0010847),10847,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360246.7988,5024781.736,45.36078711,-75.7922521,6483
16--3265,2016/03/09,10:36 AM,BLAIR PL btwn OGILVIE RD & END (__3ZA4B6),__3ZA4B6,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374832.954,5033286.844,45.43600647,-75.60488074,6484
16--3266,2016/03/09,10:46 AM,BANK ST @ LEITRIM RD (0004125),4125,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,375357.5322,5021618.831,45.33097073,-75.59984445,6485
16--3267,2016/03/09,11:36 AM,BRONSON AVE @ PRIMROSE AVE (0006344),6344,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366886.3581,5030669.79,45.41320979,-75.70676881,6486
16--3268,2016/03/09,11:42 AM,MONTREAL RD btwn CODY AVE & OLMSTEAD ST (__3ZA3LX),__3ZA3LX,04 - At/near private drive,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,3,0,0,0,,0,,,,,370255.9765,5033170.23,45.43540067,-75.66338993,6487
16--3269,2016/03/09,12:32 PM,GLENMANOR DR E @ VIEWMOUNT DR E (0001939),1939,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,365108.3668,5022899.895,45.34345321,-75.73043178,6488
16--327,2016/01/08,8:30 AM,CARP RD @ WESTBROOK RD (0001681),1681,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,347738.3156,5015442.065,45.2776236,-75.95271728,6489
16--3270,2016/03/09,2:05 PM,ALBERT ST @ LYON ST (0002208),2208,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367063.3661,5031220.25,45.41814694,-75.70443798,6490
16--3271,2016/03/09,2:09 PM,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD (0009710),9710,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,352841.8183,5020476.431,45.32259381,-75.88718483,6491
16--3272,2016/03/09,2:31 PM,HAWTHORNE RD @ HUNT CLUB RD (0007651),7651,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375507.3593,5026407.31,45.37404023,-75.59724847,6492
16--3273,2016/03/09,3:49 PM,SHEFFIELD RD btwn TO BE DETERMINED & WALKLEY RD (__3ZA1UL),__3ZA1UL,01 - Non intersection,03 - P.D. only,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,375218.8894,5028856.237,45.39610352,-75.60058166,6493
16--3274,2016/03/09,3:50 PM,BRIDGE ST/MAPLE AVE @ MANOTICK MAIN ST (0008225),8225,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368699.1737,5009932.581,45.22645718,-75.6862855,6494
16--3275,2016/03/09,4:30 PM,MONTREAL RD btwn MONTREAL RD & BLAIR RD (__3ZA2D3),__3ZA2D3,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,373996.5813,5034442.513,45.44648782,-75.61540698,6495
16--3276,2016/03/09,4:36 PM,WOODROFFE AVE SB btwn TO BE DETERMINED & WEST HUNT CLUB RD (__3ZA246),__3ZA246,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,363627.79,5021340.813,45.32955045,-75.74950845,6496
16--3277,2016/03/09,4:40 PM,HWY 417 CASTLEFR IC139R61 @ KANATA AVE (0012625),12625,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,351615.0927,5019224.946,45.31141553,-75.90295019,6497
16--3278,2016/03/09,4:50 PM,BRONSON AVE btwn CARLING AVE & FIRST AVE (__3ZA3OQ),__3ZA3OQ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,367460.0527,5029307.504,45.40090121,-75.69961299,6498
16--3279,2016/03/09,5:05 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76 (__3ZA2Y2),__3ZA2Y2,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363191.7188,5025910.423,45.3707038,-75.75453154,6499
16--328,2016/01/08,8:45 PM,NAVAN RD @ TENTH LINE RD (0004718),4718,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,385757.563,5031832.758,45.42174447,-75.46550932,6500
16--3280,2016/03/09,5:22 PM,LISGAR ST btwn ELGIN ST & CARTIER ST (__3ZA9UF),__3ZA9UF,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368094.8222,5031357.865,45.4192926,-75.69124232,6501
16--3281,2016/03/09,5:30 PM,MARCH RD @ TERON RD (0011926),11926,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,351415.7261,5021779.261,45.33441311,-75.9052522,6502
16--3282,2016/03/09,5:46 PM,LONGFIELDS DR @ WOODROFFE AVE (0000096),96,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365421.4362,5017107.744,45.29130901,-75.72714605,6503
16--3283,2016/03/09,6:45 AM,CYRVILLE RD @ INNES RD (0009352),9352,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375046.9258,5031120.363,45.41649222,-75.6024552,6504
16--3284,2016/03/09,6:45 PM,ORLEANS BLVD @ MAPLE RUN AVE/BEAUSEJOUR DR S (0003628),3628,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,380571.7365,5035314.675,45.45365303,-75.53122895,6505
16--3285,2016/03/09,7:13 PM,SMYTH RD btwn SOUTH HAVEN PL & HIGHLAND TER (__3ZA3OK),__3ZA3OK,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,371316.6582,5029158.772,45.39920718,-75.65037606,6506
16--3286,2016/03/09,7:46 PM,BANK ST @ WELLINGTON ST (0002039),2039,02 - Intersection related,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,4,3,1,,,367257.929,5031628.351,45.42180156,-75.70190049,6507
16--3287,2016/03/09,8:03 AM,HWY 417 WOODROFF IC127R62 @ WOODROFFE AVE (0002349),2349,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,2,0,0,0,,0,,,,,362049.6903,5025020.101,45.36278699,-75.76921342,6508
16--3288,2016/03/09,8:05 AM,MARCH RD @ UPPER DWYER HILL RD (0010832),10832,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,334081.6659,5014290.828,45.26796549,-76.12684538,6509
16--3289,2016/03/09,8:06 AM,CENTRAL PARK DR N @ MERIVALE RD (0011433),11433,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,2,1,1,,,364953.5698,5025873.81,45.37022535,-75.73204501,6510
16--329,2016/01/08,8:52 AM,MONTREAL RD/HANNAH ST @ CODY AVE (0009349),9349,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,370253.213,5033168.598,45.43538624,-75.66342547,6511
16--3290,2016/03/09,8:08 AM,FALLOWFIELD RD @ WOODROFFE AVE (0010372),10372,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,365084.7594,5017903.971,45.29850239,-75.73134111,6512
16--3291,2016/03/09,8:15 PM,HWY417 IC138 RAMP26 btwn MARCH RD & HIGHWAY 417 (__3ZAY6P),__3ZAY6P,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,"08 - Dark, artificial",01 - Dry,10 - No control,,1,0,0,0,,0,,,,,353027.8589,5020431.87,45.32218008,-75.8848162,6513
16--3292,2016/03/09,8:47 AM,PRINCE OF WALES DR @ STRANDHERD DR (0013339),13339,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367175.9632,5014823.518,45.2706022,-75.70506705,6514
16--3293,2016/03/09,9:00 PM,DALHOUSIE ST btwn ST. PATRICK ST & MURRAY ST (__3ZA7A8),__3ZA7A8,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,367991.9449,5032587.287,45.43036382,-75.69239899,6515
16--3294,2016/03/10,1:25 PM,ST. JOSEPH BLVD @ TENTH LINE RD (0009163),9163,02 - Intersection related,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,1,0,0,0,01 - Minimal,1,1,,,,382890.0049,5038666.719,45.48355655,-75.50106082,6516
16--3295,2016/03/10,10:06 PM,ALBION RD @ HUNT CLUB RD (0006974),6974,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,"07 - Fog, mist, smoke, dust",07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,3,2,1,,,371867.9557,5024321.184,45.3556278,-75.64399211,6517
16--3296,2016/03/10,10:20 AM,CAHILL DR @ HUNT CLUB RD (0011394),11394,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,372406.861,5024542.098,45.35756375,-75.63708447,6518
16--3297,2016/03/10,10:36 AM,JEANNE D'ARC BLVD @ MONTCERF CRT (0004155),4155,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,381117.4871,5036285.252,45.46232611,-75.52410169,6519
16--3298,2016/03/10,11:30 AM,TERMINAL AVE btwn RAILMARKET PRIV & TRAINYARDS DR (__58HP5W),__58HP5W,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,371438.0697,5030903.477,45.41489377,-75.64858962,6520
16--3299,2016/03/10,11:52 PM,HOLLY ACRES RD @ TRANSITWAY - BAYSHORE/278 N O (0009787),9787,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,358496.6392,5022986.293,45.34476791,-75.81478528,6521
16--33,2016/01/02,4:24 PM,RIVERSIDE DR @ BROOKFIELD RD/HOG'S BACK RD (0001627),1627,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368167.711,5026223.647,45.37308985,-75.69097057,6522
16--330,2016/01/08,8:57 AM,LYNHAR RD btwn STAFFORD RD & VIRGIL RD (__3ZABRQ),__3ZABRQ,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,358163.3891,5021024.401,45.32714012,-75.81924909,6523
16--3300,2016/03/10,12:18 PM,LEBOUTILLIER AVE @ MONTREAL RD (0013729),13729,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372514.306,5034284.098,45.44520765,-75.63437564,6524
16--3301,2016/03/10,12:22 PM,BILLINGS BRIDGESC RAMP NB @ RIVERSIDE DR EB (0008853),8853,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,2,1,1,,,369081.6543,5027762.603,45.38685367,-75.67910289,6525
16--3302,2016/03/10,12:46 PM,TENTH LINE RD btwn ST. JOSEPH BLVD & OLD TENTH LINE RD (__3ZA1TE),__3ZA1TE,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,382979.816,5038487.762,45.4819364,-75.49994061,6526
16--3303,2016/03/10,2:09 PM,BILLINGS BRIDGESC RAMP NB @ RIVERSIDE DR WB (0008841),8841,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,03 - Yield sign,00 - Unknown,2,0,0,0,,0,,,,,369024.3055,5027793.078,45.38713314,-75.67983121,6527
16--3304,2016/03/10,2:55 PM,SMYTH RD @ RIVERSIDE HOSPITAL (0009069),9069,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369988.2706,5029120.14,45.39898453,-75.66734697,6528
16--3305,2016/03/10,3:18 PM,CENTRUM BLVD btwn PLACE D'ORLEANS DR & PRESTONE DR (__3ZA5ZB),__3ZA5ZB,04 - At/near private drive,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,382108.8569,5038281.557,45.48017814,-75.51111251,6529
16--3306,2016/03/10,3:23 PM,CARLING AVE @ PARKDALE AVE (0008792),8792,03 - At intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365626.3706,5028172.87,45.39085376,-75.72317319,6530
16--341,2016/01/09,Unknown,STRATHCONA AVE btwn BANK ST & O'CONNOR ST (__3ZA96M),__3ZA96M,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,02 - Rain,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,368224.5767,5030080.721,45.40778953,-75.68974888,6531
16--3043,2016/03/03,12:15 AM,HIGHWAY 417 btwn HWY417 IC110 RAMP64 & HWY417 IC104 RAMP16 (__3ZA2W9),__3ZA2W9,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,377972.7522,5026441.033,45.37409055,-75.56577087,6532
16--3410,2016/03/14,10:40 AM,WELLINGTON ST    W btwn CLARENDON AVE & GRANGE AVE (__3ZA4P0),__3ZA4P0,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,364584.1954,5029040.516,45.3987504,-75.7363767,6533
16--3411,2016/03/14,10:46 AM,MARCH RD @ SOLANDT RD (0003172),3172,03 - At intersection,03 - P.D. only,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,350489.8325,5022709.383,45.34284346,-75.91697873,6534
16--3412,2016/03/14,11:10 AM,BANK ST @ CAHILL DR/DAZE ST (0012178),12178,03 - At intersection,03 - P.D. only,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371305.6952,5024316.951,45.35564327,-75.65116818,6535
16--3413,2016/03/14,11:43 AM,BASELINE RD @ WOODROFFE AVE (0002225),2225,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,362549.0183,5023769.833,45.35149622,-75.76298613,6536
16--3414,2016/03/14,12:05 PM,GOULBOURN FORCED RD btwn TERRY FOX DR & KANATA ROCKERIES PRIV (__5UAEGG),__5UAEGG,04 - At/near private drive,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,349268.5788,5021561.862,45.33259626,-75.93266478,6537
16--3415,2016/03/14,12:18 PM,TERRY FOX DR @ WESTPHALIAN AVE (0014366),14366,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,353455.2261,5015759.789,45.28011017,-75.87982363,6538
16--3416,2016/03/14,12:36 PM,RAVEN AVE @ KIRKWOOD AVE (0006712),6712,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,364690.5185,5026773.137,45.37833988,-75.73529392,6539
16--3417,2016/03/14,2:06 PM,DONALD ST btwn MARGUERITE AVE & VANIER PKWY (__3ZA8ZQ),__3ZA8ZQ,04 - At/near private drive,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,370254.0634,5032261.273,45.42722243,-75.66353521,6540
16--3418,2016/03/14,2:07 PM,INNES RD @ TENTH LINE RD (0004633),4633,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,383952.0266,5036159.294,45.46087746,-75.48788131,6541
16--3419,2016/03/14,2:09 PM,SHERWOOD DR btwn HINTON AVE S & HAMILTON AVE S (__3ZA0Z5),__3ZA0Z5,04 - At/near private drive,03 - P.D. only,99 - Other,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,365250.015,5028689.905,45.39553851,-75.72791593,6542
16--342,2016/01/09,12:30 AM,COLONEL BY DR @ MAIN ST (0002626),2626,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368859.4797,5030914.798,45.41523645,-75.6815304,6543
16--3420,2016/03/14,2:28 PM,ELGIN ST @ SLATER ST (0002228),2228,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,367890.4837,5031646.799,45.42191079,-75.69381602,6544
16--3421,2016/03/14,2:47 PM,GREENBANK RD @ BERRIGAN DR/WESSEX RD (0004726),4726,02 - Intersection related,02 - Non-fatal injury,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,3,02 - Minor,2,,2,,,363723.8447,5015276.619,45.27497694,-75.74900393,6545
16--3422,2016/03/14,3:15 PM,CARLING AVE @ WOODROFFE AVE W (0011470),11470,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361768.5659,5025725.753,45.36915929,-75.77272029,6546
16--3423,2016/03/14,4:30 PM,ST. PATRICK ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA3WU),__3ZA3WU,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,368043.4789,5032695.9,45.43133643,-75.6917265,6547
16--3424,2016/03/14,4:39 PM,ISLAND PARK DR @ SCOTT ST (0002126),2126,02 - Intersection related,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,363833.2989,5029041.335,45.39882149,-75.74596696,6548
16--3425,2016/03/14,4:54 PM,DUNHAM ST btwn CLAVER ST & CROWNHILL ST (__3ZA7V2),__3ZA7V2,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,374671.4112,5033445.613,45.43745115,-75.60692269,6549
16--3426,2016/03/14,5:28 PM,O'CONNOR ST @ SOMERSET ST (0002690),2690,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367855.9321,5031011.908,45.41620137,-75.69433873,6550
16--3427,2016/03/14,6:18 PM,JOHN SUTHERLAND DR @ RICHMOND RD (0000578),578,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,358786.8889,5022150.718,45.33722709,-75.81117289,6551
16--3428,2016/03/14,6:24 PM,ARLINGTON AVE @ KENT ST (0007259),7259,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367868.4855,5030256.899,45.4094069,-75.69427496,6552
16--3429,2016/03/14,6:48 AM,MARCH RD btwn MARCHURST RD & SECOND LINE RD (__3ZA3FP),__3ZA3FP,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,345547.2733,5024828.843,45.3622195,-75.9798704,6553
