Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
15--3803,2015/02/26,7:40 AM,HIGHWAY 417 btwn HWY417 IC127 RAMP35 & HWY417 IC127 RAMP25 (__3ZA2RE),__3ZA2RE,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,362115.8999,5024821.828,45.36099753,-75.76839132,8037
15--3894,2015/02/28,1:00 PM,CASTLEFRANK RD @ HAZELDEAN RD (0003608),3608,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,352677.8781,5017676.287,45.29740869,-75.88954645,8038
15--3999,2015/03/03,11:00 AM,LEITRIM RD btwn RAMSAYVILLE RD & ANDERSON RD (__3ZA2BA),__3ZA2BA,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,379302.2861,5024202.576,45.35381015,-75.54913593,8039
15--40,2015/01/02,3:20 PM,UPPER DWYER HILL RD btwn HAMILTON SIDE RD & MCARTON RD (__3ZA4E9),__3ZA4E9,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,338203.5241,5009677.87,45.2262717,-76.07462925,8040
15--400,2015/01/07,8:17 AM,CARLING AVE btwn MOODIE DR & GRANDVIEW RD (__3ZBOCP),__3ZBOCP,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,355861.8959,5023994.86,45.35403983,-75.84830046,8041
15--4000,2015/03/03,11:06 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP35 & HWY417 IC127 RAMP25 (__3ZA2RE),__3ZA2RE,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,362107.2356,5024817.496,45.36095926,-75.76850241,8042
15--4001,2015/03/03,11:27 AM,ARLINGTON AVE @ KENT ST (0007259),7259,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,367869.6734,5030258.053,45.40941718,-75.69425964,8043
15--4002,2015/03/03,11:32 PM,FALCON AVE @ HERON RD (0006862),6862,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,369607.7191,5026794.055,45.37809051,-75.67251272,8044
15--4003,2015/03/03,12:00 PM,HOLLAND AVE btwn INGLEWOOD PL & CARLING AVE (__3ZA4OM),__3ZA4OM,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,365411.0669,5028051.96,45.3897845,-75.72593748,8045
15--4004,2015/03/03,12:05 PM,HWY 417 VANIER IC117R63 @ VANIER PKWY (0002101),2101,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,370794.7724,5031400.207,45.41942411,-75.65674137,8046
15--4005,2015/03/03,12:07 PM,BANK ST @ RIVERSIDE DR N (0010778),10778,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369224.752,5027982.1,45.38881549,-75.67724702,8047
15--4006,2015/03/03,12:37 PM,MONTREAL RD @ CARSON'S RD/CODD'S RD (0010801),10801,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372771.6823,5034399.063,45.44621707,-75.63106997,8048
15--4007,2015/03/03,2:23 PM,METCALFE ST @ SLATER ST (0002233),2233,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367730.7327,5031549.696,45.42105148,-75.69586955,8049
15--4008,2015/03/03,3:10 PM,MANOTICK MAIN ST @ MILL ST (0008836),8836,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368820.7666,5009830.372,45.22552646,-75.6847504,8050
15--4009,2015/03/03,3:23 PM,ALADDIN LANE @ ALBION RD (0009560),9560,03 - At intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,372582.8077,5022591.983,45.34000032,-75.63510628,8051
15--401,2015/01/07,8:18 AM,MACKENZIE AVE btwn RIDEAU ST & COLONEL BY DR (__3ZA40Q),__3ZA40Q,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,367970.2206,5031942.847,45.42456734,-75.69275926,8052
15--4010,2015/03/03,3:27 PM,ROSEMOUNT AVE btwn WELLINGTON ST W & GLADSTONE AVE (__3ZA05K),__3ZA05K,01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,2,0,0,0,,0,,,,,365380.9508,5029394.922,45.40187078,-75.72615714,8053
15--4011,2015/03/03,4:12 PM,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & CAMERON ST (__3ZA27U),__3ZA27U,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,389759.5688,5042602.625,45.51816493,-75.41251803,8054
15--4012,2015/03/03,4:15 PM,ALBERT ST @ PRESTON ST (0002217),2217,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,366158.6819,5030464.851,45.41142999,-75.71609042,8055
15--4013,2015/03/03,4:15 PM,HERON RD @ ALTA VISTA DR (0007188),7188,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370491.979,5026904.743,45.37900409,-75.66120867,8056
15--4014,2015/03/03,4:38 PM,CEDAROCK DR @ STONEHAVEN DR (0003166),3166,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,354727.123,5016853.64,45.28986371,-75.86350252,8057
15--4015,2015/03/03,4:39 PM,COLONEL BY DR @ COLONEL BY DR SB ON RAMP 43 (0002623),2623,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,367640.7191,5028448.11,45.39315244,-75.69741496,8058
15--4016,2015/03/03,4:45 PM,RICHMOND RD btwn STINSON AVE & STAFFORD RD (__3ZBOCU),__3ZBOCU,04 - At/near private drive,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,358019.1101,5021016.596,45.32708084,-75.82109035,8059
15--4017,2015/03/03,4:47 PM,DES SOLDATS-RIENDEAU ST btwn ANDRE AUDET AVE & WHIMBREL WAY (__8A9OLG),__8A9OLG,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,364981.492,5011809.114,45.24366978,-75.73339638,8060
15--4018,2015/03/03,5:00 PM,STONEHAVEN DR btwn GRASSY PLAINS DR & SUMMITVIEW DR (__3ZAZLS),__3ZAZLS,01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,356280.0232,5015903.295,45.28120029,-75.84380521,8061
15--4019,2015/03/03,5:15 PM,PINECREST RD @ RICHMOND RD (0002353),2353,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360071.7066,5024471.994,45.35801388,-75.79452152,8062
15--402,2015/01/07,8:25 AM,HWY417 IC110 RAMP54 btwn HWY417 IC110 RAMP58 & HIGHWAY 417 (__3ZAYAO),__3ZAYAO,01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,375691.2414,5029444.491,45.40134865,-75.5944648,8063
15--4020,2015/03/03,5:30 PM,HIGHWAY 417 btwn HWY417 IC140 RAMP35 & HWY417 IC140 RAMP25 (__3ZA2QP),__3ZA2QP,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,05 - Dusk,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,350994.6278,5018594.05,45.30577966,-75.91092159,8064
15--4021,2015/03/03,5:35 PM,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD (__3ZA1NE),__3ZA1NE,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,03 - Snow,05 - Dusk,03 - Loose snow,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,361608.982,5020216.635,45.31960142,-75.77539013,8065
15--4022,2015/03/03,5:51 PM,ISABELLA ST/HWY 417 O'CONN IC119BR57 @ O'CONNO (0001698),1698,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,368297.7045,5030310.048,45.40984631,-75.68878522,8066
15--4023,2015/03/03,6:04 PM,REGIONAL ROAD 174 btwn OR174 IC112 RAMP36 & OR174 IC112 RAMP26 (__3ZAZFK),__3ZAZFK,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,05 - Dusk,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,374748.1807,5032807.964,45.43170626,-75.60603216,8067
15--4024,2015/03/03,6:07 PM,BANK ST btwn WILTON CRES & ECHO DR (__3ZA3NA),__3ZA3NA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,05 - Dusk,05 - Packed snow,10 - No control,,2,0,0,0,,0,,,,,368625.4229,5028847.673,45.39665852,-75.68478816,8068
15--4025,2015/03/03,6:16 PM,TENTH LINE RD @ VANGUARD DR (0004632),4632,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,05 - Dusk,05 - Packed snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,384072.7632,5035873.118,45.45828902,-75.48638383,8069
15--4026,2015/03/03,6:27 PM,BASELINE RD @ CLYDE AVE (0002343),2343,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364359.6672,5024891.959,45.36144153,-75.73974479,8070
15--4027,2015/03/03,6:30 PM,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE (__3ZA24KA),__3ZA24KA,01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,363370.934,5029655.059,45.4043825,-75.75179936,8071
15--4028,2015/03/03,6:31 PM,TERRY FOX DR @ FERNBANK RD (0011863),11863,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,05 - Dusk,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,354303.6359,5015130.956,45.27439255,-75.86907287,8072
15--4029,2015/03/03,6:34 PM,ALBION RD @ LESTER RD (0004175),4175,03 - At intersection,02 - Non-fatal injury,01 - Approaching,03 - Snow,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,3,0,0,0,01 - Minimal,1,1,,,,372693.7793,5022332.014,45.33765047,-75.63372614,8073
15--403,2015/01/07,8:26 AM,HWY417 IC140 RAMP16 btwn TERRY FOX DR & HIGHWAY 417 (__3ZAY6R),__3ZAY6R,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,350888.4906,5018758.671,45.30726793,-75.91225968,8074
15--4030,2015/03/03,6:50 PM,ALTA VISTA DR @ SMYTH RD (0011353),11353,03 - At intersection,03 - P.D. only,05 - Turning movement,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370432.4749,5029081.196,45.39859263,-75.66167892,8075
15--4031,2015/03/03,6:53 PM,MACDONALD-CARTIER BR RAMP SB-1 btwn MACDONALD-CARTIER BR & CATHCART ST (__7TR60I),__7TR60I,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,367636.6005,5033158.771,45.43553786,-75.69686695,8076
15--4032,2015/03/03,6:55 PM,RICHMOND RD @ TWEEDSMUIR AVE (0006681),6681,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,05 - Packed snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,363519.8667,5028483.362,45.3938273,-75.7500365,8077
15--4033,2015/03/03,6:56 PM,WOODROFFE AVE btwn WOODROFFE AVE & NAVAHO DR (__3ZA2TY),__3ZA2TY,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,362689.712,5023510.988,45.34915556,-75.761221,8078
15--4034,2015/03/03,7:00 PM,AVIATION PKWY @ OGILVIE RD (0004114),4114,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,373108.2593,5032373.056,45.42795528,-75.62704891,8079
15--4035,2015/03/03,7:20 AM,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61 (0003617),3617,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374634.5885,5032990.682,45.43336161,-75.60745783,8080
15--4036,2015/03/03,7:25 AM,HIGHWAY 417 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP35 (__3ZA2YQ),__3ZA2YQ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369376.4427,5030983.993,45.41581152,-75.67491693,8081
15--4037,2015/03/03,7:35 AM,CARLING AVE btwn ROCKY POINT RD & HARBOUR LANDING PRIV (__5JDLZ2),__5JDLZ2,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,357045.3467,5023782.425,45.35204115,-75.83321962,8082
15--4038,2015/03/03,7:35 AM,BAYSHORE DR @ RICHMOND RD (0010407),10407,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359372.6852,5023367.08,45.34812662,-75.80356499,8083
15--4039,2015/03/03,7:36 AM,BOURASSA ST @ ST. LAURENT BLVD (0007731),7731,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,373234.8043,5029694.039,45.40383841,-75.62580394,8084
15--404,2015/01/07,8:28 PM,MONTREAL RD btwn MONTGOMERY ST & PALACE ST (__3ZA3KD),__3ZA3KD,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,369886.1488,5032961.387,45.43355611,-75.66814391,8085
15--4040,2015/03/03,7:36 PM,BLACKBURN BYPASS @ INNES RD W (0009340),9340,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,377186.101,5032176.823,45.42577956,-75.57497128,8086
15--4041,2015/03/03,7:43 AM,WOODROFFE AVE @ SPORTSPLEX N (0005568),5568,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363764.6262,5021066.752,45.32707298,-75.74779557,8087
15--4042,2015/03/03,7:53 AM,CARLING AVE @ BEDALE DR (0000512),512,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,357224.6238,5023714.955,45.35142067,-75.83093891,8088
15--4043,2015/03/03,8:10 PM,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD (__3ZA1NE),__3ZA1NE,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,361605.2497,5020215.833,45.31959451,-75.77543782,8089
15--4044,2015/03/03,8:16 PM,RIVER RD @ RYEBURN DR (0004198),4198,02 - Intersection related,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,05 - Packed snow,02 - Stop sign,03 - Obscured,1,0,0,0,,0,,,,,368049.7023,5016304.962,45.28385404,-75.69374427,8090
15--4045,2015/03/03,8:21 AM,BELCOURT BLVD btwn LEBLANC DR & CARRIERE ST (__3ZA6FW),__3ZA6FW,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,5,0,0,0,,0,,,,,381456.9551,5036913.417,45.46794065,-75.51966347,8091
15--4046,2015/03/03,8:23 AM,BANK ST @ SOUTHKEYS SC (0009010),9010,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371083.0088,5024521.155,45.35750171,-75.6539827,8092
15--4047,2015/03/03,8:25 PM,HWY417 IC134 RAMP61 btwn HWY417 IC134 RAMP63 & HIGHWAY 417 (__3ZAYBY),__3ZAYBY,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,356819.2505,5022524.265,45.34073694,-75.8362373,8093
15--4048,2015/03/03,8:46 AM,JEANNE D'ARC BLVD  N btwn VINEYARD DR & VOYAGEUR DR (__3ZA68P),__3ZA68P,01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,379223.8079,5037416.83,45.4727115,-75.54814207,8094
15--4049,2015/03/03,8:46 AM,HERON RD btwn FINN CRT & BAYCREST DR (__3ZBOFO),__3ZBOFO,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,371001.705,5026963.105,45.37948124,-75.65469309,8095
15--405,2015/01/07,8:30 AM,APOLLO WAY E @ MERKLEY DR E (0004867),4867,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,384176.3377,5037642.731,45.4741986,-75.48477391,8096
15--4050,2015/03/03,8:48 AM,CHARLEMAGNE BLVD btwn VALADE CRES & PRINCESS LOUISE DR (__3ZA5TJ),__3ZA5TJ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,383410.1049,5037997.954,45.47748124,-75.49451569,8097
15--4051,2015/03/03,8:49 AM,TERRY FOX DR @ PALLADIUM DR/KATIMAVIK RD (0011858),11858,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,351269.718,5018182.257,45.30205609,-75.9074524,8098
15--4052,2015/03/03,9:02 AM,ALTA VISTA DR @ SMYTH RD (0011353),11353,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370433.6798,5029080.112,45.39858276,-75.66166367,8099
15--4053,2015/03/03,9:34 AM,OLD MONTREAL RD btwn DU GRAND-CHENE CRT & FRANK KENNY RD (__3ZA2L8),__3ZA2L8,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,385234.6288,5039713.941,45.49271219,-75.47090126,8100
15--4054,2015/03/03,9:58 AM,EMMERSON AVE btwn PARKDALE AVE & FORWARD AVE (__3ZA0VF),__3ZA0VF,04 - At/near private drive,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364731.7146,5030279.799,45.40988859,-75.73434198,8101
15--4055,2015/03/04,1:10 AM,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51 (__3ZA2XA),__3ZA2XA,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,363185.214,5025858.651,45.37023851,-75.7546207,8102
15--4056,2015/03/04,1:10 PM,KENT ST @ SLATER ST (0002114),2114,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367261.4304,5031252.468,45.41841917,-75.7019034,8103
15--4057,2015/03/04,1:15 PM,TERRY FOX DR S @ DIDSBURY RD/CENTRUM KANATA SC (0011820),11820,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,350623.4302,5018915.949,45.3087005,-75.91562513,8104
15--4058,2015/03/04,1:16 AM,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51 (__3ZA2XA),__3ZA2XA,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,363151.6729,5025810.542,45.36980842,-75.75505455,8105
15--4059,2015/03/04,1:29 AM,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR (0000519),519,03 - At intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,363419.6899,5021825.041,45.33392491,-75.7521057,8106
15--406,2015/01/07,8:30 PM,MALIBU TER btwn COURTLAND PL & AMBRIDGE WAY (2) (__3ZAZ7E),__3ZAZ7E,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,366295.9371,5026031.242,45.37152539,-75.71488958,8107
15--4060,2015/03/04,1:29 PM,BANK ST @ KILBORN AVE/BELANGER AVE (0007208),7208,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,369654.7338,5027428.308,45.38379297,-75.67182917,8108
15--4061,2015/03/04,11:06 AM,CRYSTAL BEACH DR btwn ULLSWATER DR & SOLVA DR (__3ZACKW),__3ZACKW,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,356893.6169,5023405.448,45.34866038,-75.83519565,8109
15--4062,2015/03/04,11:09 AM,BRONSON AVE btwn BREWER WAY & RIVERSIDE DR RAMPS 34B & 42A-3 (__3ZA3BR),__3ZA3BR,07 - Overpass or bridge,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,368399.6915,5027215.838,45.3819963,-75.68788133,8110
15--4063,2015/03/04,12:32 AM,HUNT CLUB RD btwn BLOHM DR & HAWTHORNE RD (__3ZA2F2),__3ZA2F2,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,375497.1475,5026396.409,45.37394318,-75.59738039,8111
15--4064,2015/03/04,2:14 PM,BANK ST @ HERON RD (0002155),2155,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369996.6839,5026852.024,45.37857601,-75.66753916,8112
15--4065,2015/03/04,2:41 PM,BELCOURT BLVD @ INNES RD (0004202),4202,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,382123.5849,5035267.4,45.4530577,-75.51139834,8113
15--4066,2015/03/04,3:02 PM,ST. PATRICK ST btwn KING EDWARD AVE & MURRAY ST (__3ZA1MH),__3ZA1MH,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368291.0796,5032850.134,45.43270173,-75.6885425,8114
15--4067,2015/03/04,3:49 PM,BEAUDRY ST btwn STEVENS AVE & DONALD ST (__3ZA8Z0),__3ZA8Z0,01 - Non intersection,03 - P.D. only,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370830.8546,5032379.491,45.42823189,-75.6561491,8115
15--4068,2015/03/04,4:00 PM,CARP RD @ MARCH RD (0001689),1689,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,342165.5006,5021744.073,45.33465003,-76.02326945,8116
15--4069,2015/03/04,4:30 PM,BASELINE RD @ FISHER AVE (0002346),2346,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366166.6936,5026029.015,45.37151668,-75.71653974,8117
15--407,2015/01/07,8:31 PM,HWY417 IC131 RAMP63 btwn HWY417 IC131 RAMP53 & HWY417 IC131 RAMP66 (__3ZAY4Q),__3ZAY4Q,01 - Non intersection,03 - P.D. only,07 - SMV other,99 - Other,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,358570.585,5022883.514,45.34383743,-75.81385291,8118
15--4070,2015/03/04,4:32 PM,RIVER RD btwn CEDAR DR & DOYLE RD (__3ZA3TX),__3ZA3TX,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,373589.3268,5004360.598,45.17586066,-75.62478868,8119
