X,Y,Location,Geo_ID,Total_Collisions,F2015_Total,F2016_Total,F2017_Total,F2018_Total,F2019_Total,Total_Cyclists_Collisions,F2015_Cyclist,F2016_Cyclists,F2017_Cyclists,F2018_Cyclists,F2019_Cyclists,Total_Pedestrians,F2015_Pedestrians,F2016_Pedestrians,F2017_Pedestrians,F2018_Pedestrians,F2019_Pedestrians,Xcoord,Ycoord,Longitude,Latitude,ObjectId
-75.6913950828075,45.2376915827955,LONG ISLAND RD btwn CINDY HILL CRES & WATERPARK PL (__3ZA5P6),__3ZA5P6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368285.4205,5011176.973,-75.6913950828075,45.2376915827955,4553
-75.6892139820433,45.3905993072554,SENECA ST btwn HOPEWELL AVE & GLEN AVE (__3ZA889),__3ZA889,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368285.6961,5028170.822,-75.6892139820433,45.3905993072554,4554
-75.6909241788219,45.2691227868389,NUTTING CRES btwn POPLIN ST & POPLIN ST (__86L6X7),__86L6X7,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,368287.36,5014670.153,-75.6909241788219,45.2691227868389,4555
-75.6885920936481,45.4322517516006,KING EDWARD AVE NB btwn ST. PATRICK ST & MURRAY ST (__3ZA3XH),__3ZA3XH,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368287.7041,5032800.089,-75.6885920936481,45.4322517516006,4556
-75.6914809976024,45.2277882485336,BANKFIELD RD btwn COLONY HEIGHTS RD & FEE ST (__3ZA389),__3ZA389,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368289.7015,5010076.396,-75.6914809976024,45.2277882485336,4557
-75.6889702808243,45.4040526475408,BANK ST btwn FIRST AVE & SECOND AVE (__3ZA3O4),__3ZA3O4,5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,368289.7096,5029666.061,-75.6889702808243,45.4040526475408,4558
-75.6887116503579,45.4189975980548,CARTIER ST btwn COOPER ST & SOMERSET ST W (__3ZA9U9),__3ZA9U9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368293.2071,5031327.076,-75.6887116503579,45.4189975980548,4559
-75.6890081636897,45.3979799214292,WOODLAWN AVE btwn RALPH ST & WILTON LANE (__3ZAZCK),__3ZAZCK,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368293.546,5028991.179,-75.6890081636897,45.3979799214292,4560
-75.6885517040888,45.429272906382,CUMBERLAND ST btwn YORK ST & GEORGE ST (__3ZA82I),__3ZA82I,7,0,0,2,1,4,2,0,0,1,0,1,1,0,0,1,0,0,368294.2045,5032469.085,-75.6885517040888,45.429272906382,4561
-75.6901825016619,45.314275322759,BALMORAL DR btwn RIVER RD & LIMEBANK RD (__3ZA0VK),__3ZA0VK,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368295.1532,5019688.37,-75.6901825016619,45.314275322759,4562
-75.6887046104533,45.4159200075877,ELGIN ST btwn LEWIS ST & WAVERLEY ST (__3ZA34R),__3ZA34R,5,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,368297.2075,5030985.073,-75.6887046104533,45.4159200075877,4563
-75.6894040840601,45.3669045447479,RIVERSIDE DR btwn RIDGEWOOD AVE & BAYPORT PRIV (__3ZAZBP),__3ZAZBP,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368297.3278,5025537.522,-75.6894040840601,45.3669045447479,4564
-75.6885113359143,45.4271521807384,WALLER ST btwn RIDEAU ST & BESSERER ST (__3ZAZPB),__3ZAZPB,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368299.7412,5032233.443,-75.6885113359143,45.4271521807384,4565
-75.6884112392737,45.4327758022464,ST. PATRICK ST btwn KING EDWARD AVE & MURRAY ST (__3ZA1MH),__3ZA1MH,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368301.2671,5032858.469,-75.6884112392737,45.4327758022464,4566
-75.6906848352766,45.2727649949477,SCHOONER CRES btwn EVERTON WAY & SHORELINE DR (__4QF0TU),__4QF0TU,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368302.0791,5015075.085,-75.6906848352766,45.2727649949477,4567
-75.6887392413818,45.4076999641394,PATTERSON AVE btwn ALLAN PL & COBALT AVE (__3ZA96W),__3ZA96W,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,368303.709,5030071.564,-75.6887392413818,45.4076999641394,4568
-75.6881121112289,45.4488549513247,ROCKCLIFFE PKWY btwn PRINCESS AVE & BUENA VISTA RD (__3ZA8D1),__3ZA8D1,7,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,368306.6294,5034645.567,-75.6881121112289,45.4488549513247,4569
-75.6889115650564,45.3930240061233,LEONARD AVE btwn AYLMER AVE & WOODBINE PL (__3ZBPMW),__3ZBPMW,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368306.66,5028440.513,-75.6889115650564,45.3930240061233,4570
-75.6885946241339,45.4142319743372,GLADSTONE AVE btwn METCALFE ST & ELGIN ST (__3ZA3QC),__3ZA3QC,8,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,368307.7079,5030797.571,-75.6885946241339,45.4142319743372,4571
-75.6884529758859,45.4228852671485,LAURIER AVE   E btwn LAURIER AVE W & NICHOLAS ST (__3E4JGF),__3E4JGF,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,368309.0925,5031759.312,-75.6884529758859,45.4228852671485,4572
-75.6882576955915,45.4315069857448,KING EDWARD AVE SB btwn MURRAY ST & CLARENCE ST (__3ZA3WZ),__3ZA3WZ,4,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,368314.7041,5032717.588,-75.6882576955915,45.4315069857448,4573
-75.6887865776505,45.3936803502943,AYLMER AVE btwn LEONARD AVE & ROSEDALE AVE (__3ZA9I2),__3ZA9I2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368315.711,5028513.55,-75.6887865776505,45.3936803502943,4574
-75.6882540239585,45.4302378392219,YORK ST WB btwn CUMBERLAND ST & KING EDWARD AVE (__3ZA7AU),__3ZA7AU,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368316.415,5032576.552,-75.6882540239585,45.4302378392219,4575
-75.6885406412875,45.4095252853305,O'CONNOR ST btwn ISABELLA ST & PRETORIA AVE (__3ZA4AM),__3ZA4AM,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368317.209,5030274.566,-75.6885406412875,45.4095252853305,4576
-75.6882946192512,45.4260001924949,DALY AVE btwn COURT HOUSE LANE & WALLER ST (__3ZAZBH),__3ZAZBH,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368317.9915,5032105.595,-75.6882946192512,45.4260001924949,4577
-75.6887525331952,45.3920423514634,SUNNYSIDE AVE btwn ROSLYN AVE & LEONARD AVE (__3ZA9HP),__3ZA9HP,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368320.2116,5028331.549,-75.6887525331952,45.3920423514634,4578
-75.6885777180506,45.4033659568346,BANK ST btwn SECOND AVE & THIRD AVE (__3ZA3O2),__3ZA3O2,7,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,368321.2101,5029590.06,-75.6885777180506,45.4033659568346,4579
-75.6883941446988,45.4135106543003,MCLEOD ST btwn METCALFE ST & METCALFE ST (__3ZA3Q6),__3ZA3Q6,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368324.2079,5030717.57,-75.6883941446988,45.4135106543003,4580
-75.6887085657125,45.3899957893354,SENECA ST btwn GLEN AVE & GROVE AVE (__3ZBOTX),__3ZBOTX,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368325.947,5028104.153,-75.6887085657125,45.3899957893354,4581
-75.6881311143865,45.4300843051049,YORK ST EB btwn CUMBERLAND ST & KING EDWARD AVE (__3ZA7AQ),__3ZA7AQ,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,368326.2045,5032559.587,-75.6881311143865,45.4300843051049,4582
-75.6881762464135,45.426449468357,WALLER ST btwn BESSERER ST & DALY AVE (__3ZBN03),__3ZBN03,8,3,2,1,2,0,2,1,1,0,0,0,1,1,0,0,0,0,368326.7505,5032155.616,-75.6881762464135,45.426449468357,4583
-75.6881333188027,45.4277689193951,RIDEAU ST btwn WALLER ST & CUMBERLAND ST (__3ZA3V7),__3ZA3V7,6,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,368328.6295,5032302.279,-75.6881333188027,45.4277689193951,4584
-75.6882809664642,45.4169518341883,GILMOUR ST btwn ELGIN ST & CARTIER ST (__3ZBORA),__3ZBORA,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368329.2075,5031100.073,-75.6882809664642,45.4169518341883,4585
-75.6877620893117,45.45224799361,ROCKCLIFFE PKWY btwn LISGAR RD & BUENA VISTA RD (__3ZAZPE),__3ZAZPE,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,368330.1988,5035022.91,-75.6877620893117,45.45224799361,4586
-75.6885527798188,45.3964097772904,QUEEN ELIZABETH DRWY btwn TO BE DETERMINED & BROADWAY AVE (__3ZAZDZ),__3ZAZDZ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368330.9581,5028817.051,-75.6885527798188,45.3964097772904,4587
-75.6880453567832,45.4316089598505,KING EDWARD AVE NB btwn MURRAY ST & CLARENCE ST (__3ZA3W4),__3ZA3W4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368331.2041,5032729.088,-75.6880453567832,45.4316089598505,4588
-75.6882458387799,45.4153903220123,ELGIN ST btwn WAVERLEY ST & FRANK ST (__3ZA3RQ),__3ZA3RQ,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368333.7079,5030926.572,-75.6882458387799,45.4153903220123,4589
-75.6889512731874,45.3654918615319,RIVERSIDE DR btwn BAYPORT PRIV & MOONEY'S BAY PL (__3ZA36T),__3ZA36T,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368334.3798,5025380.891,-75.6889512731874,45.3654918615319,4590
-75.687976894056,45.4322479734463,MURRAY ST btwn KING EDWARD AVE & ST. PATRICK ST (__3ZA1LF),__3ZA1LF,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,368335.8439,5032800.155,-75.687976894056,45.4322479734463,4591
-75.6884372777287,45.3990301521694,HOLMWOOD AVE btwn RALPH ST & MONK ST (__3ZA9M3),__3ZA9M3,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,368337.0642,5029108.34,-75.6884372777287,45.3990301521694,4592
-75.6887873689491,45.3732078874545,BROOKFIELD RD btwn RIVERSIDE DR/HOG'S BACK RD & 200 W OF FLANNERY DR (__3ZA225A),__3ZA225A,12,3,2,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,368338.5792,5026238.485,-75.6887873689491,45.3732078874545,4593
-75.6895210594328,45.3211120608719,RIVER RD btwn LEWER ST & RIVERSIDE DR (__7IFXS2),__7IFXS2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368339.3729,5020448.636,-75.6895210594328,45.3211120608719,4594
-75.68775404771,45.4398901430024,STANLEY AVE btwn QUEEN VICTORIA ST & KEEFER ST (__3ZA8XO),__3ZA8XO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368344.7019,5033649.598,-75.68775404771,45.4398901430024,4595
-75.6875462012364,45.4535551043032,LISGAR RD btwn ROCKCLIFFE RD & ROCKCLIFFE PKWY (__3ZA849),__3ZA849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368345.6167,5035168.339,-75.6875462012364,45.4535551043032,4596
-75.6886205298963,45.3771186644087,HERON RD WB btwn RIVERSIDE DR & BRONSON AVE RAMP 36 (__3ZA4TO),__3ZA4TO,9,1,2,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,368347.2664,5026673.213,-75.6886205298963,45.3771186644087,4597
-75.6879497402668,45.4236624511866,NICHOLAS ST SB btwn RAMP & LAURIER AVE E (__3ZAZP6),__3ZAZP6,7,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,368347.6021,5031846.077,-75.6879497402668,45.4236624511866,4598
-75.6880953798814,45.4111778793301,CATHERINE ST btwn TO BE DETERMINED & METCALFE ST (2) (__3ZBOE6),__3ZBOE6,6,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,368350.2085,5030458.568,-75.6880953798814,45.4111778793301,4599
-75.6881915573746,45.4026793102003,BANK ST btwn THIRD AVE & FOURTH AVE (__3ZA3OZ),__3ZA3OZ,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368352.2101,5029514.059,-75.6881915573746,45.4026793102003,4600
-75.6878776317182,45.424489833667,NICHOLAS ST SB-1 RAMP btwn MACKENZIE KING BR/NICHOLAS ST SB RAMP & NIC (__3ZAY5M),__3ZAY5M,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368352.3166,5031938.08,-75.6878776317182,45.424489833667,4601
-75.6879855067389,45.4166167866205,LEWIS ST btwn ELGIN ST & CARTIER ST (__3ZA9UJ),__3ZA9UJ,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,368352.7075,5031063.073,-75.6879855067389,45.4166167866205,4602
-75.6878057493479,45.4283514969999,CUMBERLAND ST btwn GEORGE ST & RIDEAU ST (__3ZA81T),__3ZA81T,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368353.608,5032367.279,-75.6878057493479,45.4283514969999,4603
-75.6900908698772,45.2677966112541,HAWKESWOOD DR btwn NIGHTFALL ST & SUMMERHILL ST (__86L619),__86L619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368354.2289,5014523.437,-75.6900908698772,45.2677966112541,4604
-75.6881518732337,45.4010228715003,MONK ST btwn FIFTH AVE & THORNTON AVE (__3ZA919),__3ZA919,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368357.1741,5029330.013,-75.6881518732337,45.4010228715003,4605
-75.6877750175998,45.4257878579615,WALLER ST btwn DALY AVE & STEWART ST (__3ZA3VP),__3ZA3VP,7,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,368358.8899,5032082.409,-75.6877750175998,45.4257878579615,4606
-75.6879737303356,45.4105097602475,HIGHWAY 417 btwn HWY417 IC119B RAMP57 & HWY417 IC119A RAMP75 (__3ZA1QN),__3ZA1QN,64,18,16,11,8,11,0,0,0,0,0,0,0,0,0,0,0,0,368360.4798,5030384.417,-75.6879737303356,45.4105097602475,4607
-75.6879345312067,45.4106784840348,HIGHWAY 417 btwn HWY417 IC119B RAMP76 & HWY417 IC119A RAMP67 (__3ZA2YT),__3ZA2YT,57,11,15,15,11,5,0,0,0,0,0,0,0,0,0,0,0,0,368363.3588,5030403.198,-75.6879345312067,45.4106784840348,4608
-75.6883259033171,45.3819024416879,RIVERSIDE DR btwn RAMP & TURN LANE (1) (__5FDV4W),__5FDV4W,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368364.9808,5027205.057,-75.6883259033171,45.3819024416879,4609
-75.6878878321199,45.4118422992028,METCALFE ST btwn ARGYLE AVE & CATHERINE ST (__3ZA3PD),__3ZA3PD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368365.7085,5030532.568,-75.6878878321199,45.4118422992028,4610
-75.6876617923735,45.427063723934,BESSERER ST btwn WALLER ST & CUMBERLAND ST (__3ZAZPA),__3ZAZPA,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368366.318,5032224.284,-75.6876617923735,45.427063723934,4611
-75.6876936605887,45.4236790143231,NICHOLAS ST NB btwn NICHOLAS ST NB OFF RAMP TO NICHOLAS ST SB & LAURIE (__3ZAZP5),__3ZAZP5,6,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,368367.6232,5031848.12,-75.6876936605887,45.4236790143231,4612
-75.6876588053618,45.4245181257747,NICHOLAS ST NB btwn NICHOLAS ST NB OFF RAMP TO NICHOLAS ST SB & MACKEN (__3ZBPOK),__3ZBPOK,6,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,368369.409,5031941.397,-75.6876588053618,45.4245181257747,4613
-75.6875063822968,45.4347951321413,ST. ANDREW ST btwn ROSE ST & ST. PATRICK ST (__3ZA8SJ),__3ZA8SJ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368369.7986,5033083.59,-75.6875063822968,45.4347951321413,4614
-75.6877744989027,45.4148470472966,ELGIN ST btwn FRANK ST & GLADSTONE AVE (__3ZA3RL),__3ZA3RL,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368371.2079,5030866.571,-75.6877744989027,45.4148470472966,4615
-75.6875417569072,45.4310184389247,KING EDWARD AVE NB btwn CLARENCE ST & YORK ST (__3ZA3WR),__3ZA3WR,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,368371.2711,5032663.862,-75.6875417569072,45.4310184389247,4616
-75.6876243214757,45.4252028873453,WALLER ST btwn NICHOLAS ST & STEWART ST (__3ZA3VL),__3ZA3VL,7,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,368371.3389,5032017.521,-75.6876243214757,45.4252028873453,4617
-75.687960518099,45.4014834994358,FIFTH AVE btwn MONK ST & BANK ST (__3ZA92K),__3ZA92K,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368371.6381,5029381.353,-75.687960518099,45.4014834994358,4618
-75.6881097757117,45.3906470748687,GLEN AVE btwn SENECA ST & LEONARD AVE (__3ZA83G),__3ZA83G,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368372.1034,5028177.002,-75.6881097757117,45.3906470748687,4619
-75.6878149726237,45.4102400235774,ISABELLA ST btwn O'CONNOR ST & METCALFE ST (__3ZA3PW),__3ZA3PW,19,3,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,368373.209,5030354.567,-75.6878149726237,45.4102400235774,4620
-75.6878712486131,45.4058670630364,GLEBE AVE btwn BANK ST & O'CONNOR ST (__3ZA94Z),__3ZA94Z,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,368373.7096,5029868.562,-75.6878712486131,45.4058670630364,4621
-75.6880199155697,45.3919201634489,LEONARD AVE btwn SUNNYSIDE AVE & HOPEWELL AVE (__3ZA8GD),__3ZA8GD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368377.7121,5028318.549,-75.6880199155697,45.3919201634489,4622
-75.6874046735645,45.4338299258628,ST. PATRICK ST WB btwn MURRAY ST & ST. ANDREW ST (__3ZA2GH),__3ZA2GH,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368378.8402,5032976.408,-75.6874046735645,45.4338299258628,4623
-75.687547911508,45.4199120848326,COOPER ST btwn CARTIER ST & DRIVEWAY (THE) (__3ZA9VI),__3ZA9VI,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,368383.2573,5031429.621,-75.687547911508,45.4199120848326,4624
-75.6889431060308,45.322188705032,RIVERSIDE DR btwn RIVERSIDE DR & RIVER RD (__7IFXUL),__7IFXUL,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,368383.4785,5020568.736,-75.6889431060308,45.322188705032,4625
-75.7090583006246,45.3970359890823,130 W OF PRESTON ST @ CARLING AVE (0016879),16879,4,0,0,0,2,2,3,0,0,0,1,2,0,0,0,0,0,0,366724.8285,5028870.656,-75.7090583006246,45.3970359890823,4626
-75.7087812017553,45.4161478477016,ALBERT ST btwn COMMISSIONER ST & BRONSON AVE (__3ZA337),__3ZA337,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366725.6363,5030994.741,-75.7087812017553,45.4161478477016,4627
-75.7107151655064,45.2750269527271,SKYVIEW PRIV btwn TIMBERLINE PRIV & ALPENGLOW PRIV (__4CPKUJ),__4CPKUJ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366727.9604,5015310.869,-75.7107151655064,45.2750269527271,4628
-75.7088615665641,45.4066713003691,BOOTH ST btwn WILLOW ST & BALSAM ST (__3ZA31A),__3ZA31A,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,366729.703,5029941.564,-75.7088615665641,45.4066713003691,4629
-75.7110548300547,45.24846119691,PRINCE OF WALES DR btwn JOCKVALE RD & MAPLEHILL WAY (__3ZA29X),__3ZA29X,7,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,366730.1868,5012358.47,-75.7110548300547,45.24846119691,4630
-75.7095162036587,45.3592571454608,FISHER AVE btwn NORMANDY CRES & FALAISE RD (__3ZA4HE),__3ZA4HE,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366730.2071,5024672.019,-75.7095162036587,45.3592571454608,4631
-75.7089405393655,45.3996393882421,PRESTON ST btwn NORMAN ST & PAMILLA ST (__3ZA4QJ),__3ZA4QJ,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366731.2041,5029160.058,-75.7089405393655,45.3996393882421,4632
-75.7104591818915,45.2904061242616,BARONESS DR btwn HOLITZNER WAY & HOLITZNER WAY (__3EX1J9),__3EX1J9,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366731.3093,5017020.093,-75.7104591818915,45.2904061242616,4633
-75.7133646130971,45.0789066900171,COWELL RD btwn TURN LANE & MCCORDICK RD (__3ZA0NL),__3ZA0NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366732.3244,4993515.155,-75.7133646130971,45.0789066900171,4634
-75.7092457105651,45.3746437833024,BASELINE RD btwn MORLEY BLVD & PRINCE OF WALES DR (__3ZA4JU),__3ZA4JU,11,3,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,366734.6045,5026382.109,-75.7092457105651,45.3746437833024,4635
-75.7088183334122,45.4015895468826,ABERDEEN ST btwn PRESTON ST & ROCHESTER ST (__3ZA4AN),__3ZA4AN,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366738.6405,5029376.87,-75.7088183334122,45.4015895468826,4636
-75.7106434540979,45.263790106253,WOODROFFE AVE btwn TURN LANE & PRINCE OF WALES DR (__3ZA4J0),__3ZA4J0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366745.8093,5014062.22,-75.7106434540979,45.263790106253,4637
-75.7091919954143,45.363626065026,MEADOWLANDS DR btwn ORKNEY PRIV & VALMARIE AVE (__3ZA4IX),__3ZA4IX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366750.8386,5025157.776,-75.7091919954143,45.363626065026,4638
-75.7096377452253,45.3313380967945,ANTARES DR btwn CAPELLA CRT & AURIGA DR (1) (__3ZA52F),__3ZA52F,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366751.1316,5021569.357,-75.7096377452253,45.3313380967945,4639
-75.7085371192644,45.4061201383371,BOOTH ST btwn BALSAM ST & GLADSTONE AVE (__3ZA314),__3ZA314,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366755.703,5029880.564,-75.7085371192644,45.4061201383371,4640
-75.7083553263737,45.4190961508895,WELLINGTON ST btwn Continuation of WELLINGTON ST & BAY ST (__3ZA2XU),__3ZA2XU,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,366755.7434,5031322.71,-75.7083553263737,45.4190961508895,4641
-75.708569572114,45.4034588933258,HIGHWAY 417 btwn HWY417 IC121B RAMP16 & HWY417 IC121A RAMP16 (__3ZA2YX),__3ZA2YX,65,10,8,15,18,14,0,0,0,0,0,0,0,0,0,0,0,0,366756.0717,5029584.799,-75.708569572114,45.4034588933258,4642
-75.7083473889081,45.4189713486377,WELLINGTON ST btwn TO BE DETERMINED & BAY ST (__3ZA25L),__3ZA25L,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366756.5011,5031308.847,-75.7083473889081,45.4189713486377,4643
-75.7091520500576,45.3606584344311,NORMANDY CRES btwn FISHER AVE & ORTONA AVE (2) (__3ZAAM6),__3ZAAM6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366757.2071,5024828.021,-75.7091520500576,45.3606584344311,4644
-75.7084567597741,45.4104065012562,SOMERSET ST    W btwn EMPRESS AVE & BELL ST N (__3ZA32E),__3ZA32E,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366757.307,5030356.963,-75.7084567597741,45.4104065012562,4645
-75.7093326591561,45.347447415983,COLONNADE RD    N btwn CORINTH PRIV & CITIPLACE DR (__6XF9SX),__6XF9SX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366757.4725,5023359.775,-75.7093326591561,45.347447415983,4646
-75.7085330517269,45.4033315080599,ROCHESTER ST btwn HWY417 IC121B RAMP16 & HWY417 IC121B RAMP51 (__3ZBODR),__3ZBODR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366759.0699,5029570.671,-75.7085330517269,45.4033315080599,4647
-75.7104444763823,45.2644401190387,WILLOW CREEK CIRC btwn CASTLESTONE WAY & END (__44Z9DM),__44Z9DM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366760.7172,5014134.606,-75.7104444763823,45.2644401190387,4648
-75.7092598516838,45.348807558008,CITIPLACE DR btwn Continuation of CITIPLACE DR & Continuation of CITIP (__5Z1V7E),__5Z1V7E,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366761.6937,5023510.98,-75.7092598516838,45.348807558008,4649
-75.7085472047587,45.3989932450749,PRESTON ST btwn PAMILLA ST & ADELINE ST (__3ZBODV),__3ZBODV,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,366762.7041,5029088.556,-75.7085472047587,45.3989932450749,4650
-75.6986614019988,45.2668497591886,SOUTHBRIDGE ST btwn BALLINVILLE CIR & TENNANT WAY (__86L65I),__86L65I,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367682.7381,5014411.499,-75.6986614019988,45.2668497591886,4651
-75.7103277306363,45.2691056091692,WHITEWATER ST btwn GROVEMONT DR & ASHMORE DR (__44Z953),__44Z953,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366764.8024,5014653.152,-75.7103277306363,45.2691056091692,4652
-75.7103340659166,45.2684103511042,HEARTHSTONE PL btwn GROVEMONT DR & ASHMORE DR (__44Z96J),__44Z96J,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366765.0618,5014575.886,-75.7103340659166,45.2684103511042,4653
-75.708395245816,45.4071315059188,WILLOW ST btwn BOOTH ST & LEBRETON ST N (__3ZAAKZ),__3ZAAKZ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366765.703,5029993.065,-75.708395245816,45.4071315059188,4654
-75.6914339532939,45.3764137759099,RIVERSIDE DR btwn HERON RD & TURN LANE (__3ZA37F),__3ZA37F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368127.706,5026592.663,-75.6914339532939,45.3764137759099,4655
