Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
17--3471,3/24/2017,12:40 PM,LABELLE ST/RAMP @ LEMIEUX ST/HWY417 IC115 RAMP (0012538),12538,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372542.0549,5031687.231,45.42183962,-75.63437825,7054
17--3472,3/24/2017,12:45 AM,AIRPORT PKWY btwn RAMP & AIRPORT PKWY (2) (__3ZA22Z),__3ZA22Z,01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,371031.3436,5023665.197,45.34980495,-75.65475673,7055
17--3473,3/24/2017,12:45 PM,HIGHWAY 416 btwn HWY416 IC75B RAMP25 & HWY416 IC75A RAMP26 (__3ZAZLE),__3ZAZLE,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,358669.9373,5022140.218,45.3371416,-75.81266613,7056
17--3474,3/24/2017,12:47 PM,MARCH RD btwn PETER ROBINSON RD & CORKERY RD (__3ZA2RJ),__3ZA2RJ,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,335074.0234,5015342.156,45.27738395,-76.11413533,7057
17--3475,3/24/2017,12:48 PM,BASSANO ST @ LOTTA AVE (0001421),1421,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,363971.6869,5024179.183,45.35506091,-75.7447821,7058
17--3476,3/24/2017,2:00 AM,HIGHWAY 417 btwn HWY417 IC104 RAMP15 & HWY417 IC96 RAMP51 (__3ZA2W4),__3ZA2W4,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,384853.5792,5024993.663,45.36031598,-75.47816824,7059
17--3477,3/24/2017,2:00 PM,INNES RD @ TENTH LINE RD (0004633),4633,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,383951.4259,5036160.23,45.46088594,-75.48788884,7060
17--3478,3/24/2017,2:09 PM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375577.7316,5031438.886,45.41930462,-75.59562819,7061
17--3479,3/24/2017,2:19 PM,CARLING AVE @ PINECREST  RD/GREENVIEW AVE (0001630),1630,03 - At intersection,02 - Non-fatal injury,02 - Angle,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,360006.6755,5024632.528,45.35946349,-75.79533357,7062
17--348,1/7/2017,9:40 PM,HIGHWAY 417 btwn HWY417 IC119A RAMP75 & HWY417 IC118 RAMP57 (__3ZA2R2),__3ZA2R2,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368937.2286,5030691.865,45.41322345,-75.68056614,7063
17--3480,3/24/2017,2:55 PM,BANK ST @ WALKLEY RD (0011423),11423,02 - Intersection related,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370338.8553,5025949.073,45.37041963,-75.66329045,7064
17--3481,3/24/2017,3:42 PM,CEDARVIEW RD @ WEST HUNT CLUB RD (0010267),10267,02 - Intersection related,03 - P.D. only,04 - Sideswipe,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359719.0119,5019553.809,45.31378767,-75.79956871,7065
17--3482,3/24/2017,4:08 PM,STANLEY AVE @ SUSSEX DR (0007143),7143,03 - At intersection,02 - Non-fatal injury,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,367832.002,5033872.536,45.44194247,-75.69427831,7066
17--3483,3/24/2017,4:40 PM,BRIAN GOOD AVE @ EARL ARMSTRONG RD (0014984),14984,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,3,0,0,0,01 - Minimal,1,1,,,,368110.0352,5014834.153,45.27061443,-75.69316285,7067
17--3484,3/24/2017,4:45 PM,HIGHWAY 416 btwn HWY416 IC66 RAMP24 & HWY416 IC57 RAMP62 (__3ZA1OI),__3ZA1OI,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,363854.3488,5009813.382,45.22580749,-75.74798979,7068
17--3485,3/24/2017,4:49 PM,CONDOR DR btwn LOON LANE & PLANTE DR (__3ZBOQC),__3ZBOQC,04 - At/near private drive,03 - P.D. only,99 - Other,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,2,0,0,0,,0,,,,,370085.7008,5024461.041,45.3570544,-75.66671862,7069
17--3486,3/24/2017,4:55 PM,KENT ST btwn GILMOUR ST & JAMES ST (__3ZA3QT),__3ZA3QT,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,367638.6336,5030634.827,45.41282806,-75.69716294,7070
17--3487,3/24/2017,5:25 PM,HIGHWAY 417 btwn HWY417 IC145 RAMP55 & HWY417 IC144 RAMP51 (__3ZA2Q4),__3ZA2Q4,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,05 - Dusk,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,346850.5299,5015298.366,45.27638419,-75.96404448,7071
17--3488,3/24/2017,5:54 PM,ST. PATRICK ST @ SUSSEX DR (0011910),11910,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367668.4428,5032461.345,45.42925979,-75.69654906,7072
17--3489,3/24/2017,6:00 PM,WOODROFFE AVE btwn CARLINGWOOD SC & CARLING AVE (__3ZA4NKB),__3ZA4NKB,04 - At/near private drive,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,361910.2643,5025880.032,45.37053595,-75.77089363,7073
17--349,1/8/2017,1:15 PM,BLACKBURN BYPASS EB btwn 1700 W OF NAVAN RD & NAVAN RD (__3ZA3J6B),__3ZA3J6B,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,378412.2172,5032512.969,45.42867602,-75.55925449,7074
17--3490,3/24/2017,6:04 PM,KEYWORTH AVE @ SUNNYMEDE AVE (0006129),6129,03 - At intersection,02 - Non-fatal injury,02 - Angle,03 - Snow,05 - Dusk,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,2,1,1,,,363865.69,5029333.893,45.40145114,-75.74551823,7075
17--3491,3/24/2017,6:05 PM,HIGHWAY 417 btwn HWY417 IC163 RAMP61 & HWY417 IC155 RAMP36 (__3ZA2QB),__3ZA2QB,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,05 - Dusk,03 - Loose snow,10 - No control,,1,0,0,0,02 - Minor,2,,2,,,336147.7529,5020243.005,45.32143734,-76.10014033,7076
17--3492,3/24/2017,6:10 PM,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51 (__3ZA20J),__3ZA20J,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,05 - Dusk,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,348040.3106,5016400.358,45.28622816,-75.9487848,7077
17--3493,3/24/2017,6:11 PM,HIGHWAY 417 btwn HWY417 IC138 RAMP61 & HWY417 IC134 RAMP36 (__3ZA20I),__3ZA20I,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,05 - Dusk,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,355805.847,5021927.515,45.33544173,-75.84922894,7078
17--3494,3/24/2017,6:26 PM,SWEETNAM DR btwn HAZELDEAN RD & ORCHARD DR (__3ZACR0),__3ZACR0,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,350525.619,5015593.623,45.27881161,-75.91717873,7079
17--3495,3/24/2017,6:30 PM,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51 (__3ZA20J),__3ZA20J,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,05 - Dusk,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,348098.7308,5016426.499,45.28645979,-75.94803783,7080
17--3496,3/24/2017,6:32 AM,BANKFIELD RD btwn KILREEN LANE & PRINCE OF WALES DR (__3ZA4KO),__3ZA4KO,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,03 - Dawn,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,366254.2718,5008906.49,45.21744194,-75.71754343,7081
17--3497,3/24/2017,6:34 AM,HWY 417 CTYRD 29 IC180R61 @ COUNTY RD 29 (0011708),11708,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,318385.3953,5031234.992,45.42091828,-76.32640596,7082
17--3498,3/24/2017,6:37 PM,HWY417 IC110 RAMP64 btwn HIGHWAY 417 & WALKLEY EXTENSION RD (__3ZAYAM),__3ZAYAM,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,375886.1747,5028719.33,45.39480428,-75.59207962,7083
17--3499,3/24/2017,6:44 PM,EARL ARMSTRONG RD @ LIMEBANK RD (0004456),4456,03 - At intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,370156.0554,5015961.12,45.28056753,-75.66694228,7084
17--35,1/2/2017,7:25 PM,NAVAN RD btwn TENTH LINE RD & CANARY ST (__3ZA3Y0),__3ZA3Y0,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,386224.5845,5031857.855,45.42191607,-75.45953847,7085
17--350,1/8/2017,1:40 PM,HAZELDEAN RD btwn GO/KA BOUNDARY & HUNTMAR DR/IBER RD (__3ZA3DJ),__3ZA3DJ,01 - Non intersection,03 - P.D. only,05 - Turning movement,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,351146.7255,5016262.922,45.28479349,-75.90919998,7086
17--3500,3/24/2017,6:45 AM,HIGHWAY 7 btwn HAZELDEAN IC RAMP 53 & HIGHWAY 7 (__7JQ7LK),__7JQ7LK,01 - Non intersection,03 - P.D. only,99 - Other,03 - Snow,03 - Dawn,03 - Loose snow,10 - No control,,3,0,0,0,,0,,,,,342964.1778,5008969.095,45.21965188,-76.01406202,7087
17--3501,3/24/2017,6:45 PM,PRINCE OF WALES DR btwn RIDEAU GLEN DR & FALLOWFIELD RD (__3ZA2X1),__3ZA2X1,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,367410.0779,5019110.952,45.30915927,-75.70154261,7088
17--3502,3/24/2017,6:45 PM,HIGHWAY 417 btwn RAMP & HWY417 IC145 RAMP55 (__3ZA2Q1),__3ZA2Q1,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,345875.168,5014759.885,45.27159638,-75.97651999,7089
17--3503,3/24/2017,6:50 AM,RIVERSIDE DR @ WALKLEY RD (0002158),2158,02 - Intersection related,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,368419.0584,5024852.192,45.36072708,-75.68793848,7090
17--3504,3/24/2017,6:50 AM,BEARBROOK RD btwn ROCKCLIFFE PKWY & Continuation of BEARBROOK RD (__55RXY1),__55RXY1,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,376961.5495,5034518.357,45.44687041,-75.57749723,7091
17--3505,3/24/2017,6:55 PM,PLEASANT PARK RD @ ST. LAURENT BLVD (0008363),8363,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,373598.0624,5028794.881,45.39571259,-75.6212896,7092
17--3506,3/24/2017,6:56 AM,BOUNDARY RD btwn MITCH OWENS RD & DEVINE RD (__3ZA3X6),__3ZA3X6,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,3,0,0,0,01 - Minimal,1,1,,,,388080.2134,5022133.707,45.33420874,-75.4374709,7093
17--3507,3/24/2017,6:56 AM,HAZELDEAN RD @ HWY 7 HAZELDEAN IC RAMP 24 (0010663),10663,02 - Intersection related,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,346572.8486,5012283.072,45.24926786,-75.96783707,7094
17--3508,3/24/2017,7:02 PM,EAGLESON RD btwn AKINS RD & RUSHMORE RD (__3ZA42M),__3ZA42M,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,356506.0185,5011171.35,45.23860463,-75.84141718,7095
17--3509,3/24/2017,7:10 PM,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP (__3ZAZN1),__3ZAZN1,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,344361.325,5015379.647,45.27726006,-75.99576292,7096
17--351,1/8/2017,10:09 PM,HUNTMAR DR @ PALLADIUM DR S (0011818),11818,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,349677.3233,5017365.436,45.29480962,-75.92783034,7097
17--3510,3/24/2017,7:13 PM,BASELINE RD/HERON RD @ PRINCE OF WALES DR (0002345),2345,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366872.8391,5026438.384,45.3751379,-75.70747389,7098
17--3511,3/24/2017,7:14 PM,BERKSHIRE WAY btwn FABLE ST & SHERWAY DR (__3ZAABR),__3ZAABR,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,07 - Dark,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,362722.7066,5015261.173,45.27492113,-75.76176436,7099
17--3512,3/24/2017,7:20 PM,HIGHWAY 416 btwn HWY416 IC57 RAMP24 & HWY416 IC49 RAMP42 (__3ZAZGI),__3ZAZGI,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,07 - Dark,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,369045.5177,5001630.387,45.15172245,-75.68294503,7100
17--3513,3/24/2017,7:21 PM,JOCKVALE RD/RIDEAU VALLEY DR @ PRINCE OF WALES (0004638),4638,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366713.5252,5012194.867,45.24699057,-75.71128744,7101
17--3785,4/1/2017,11:29 AM,BROMONT WAY btwn RADWAY TER & NATHAN CRT (__3ZA6C5),__3ZA6C5,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,381681.6657,5035664.93,45.45668311,-75.5169854,7102
17--3514,3/24/2017,7:24 AM,REGIONAL ROAD 174 btwn OLD MONTREAL RD & OLD MONTREAL RD (__3ZA27O),__3ZA27O,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,392915.4579,5042735.939,45.51897263,-75.37210645,7103
17--4055,4/10/2017,2:23 PM,FIFTH AVE btwn MORRIS ST & RALPH ST (__3ZA91W),__3ZA91W,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,01 - Minimal,1,1,,,,368096.9044,5029220.33,45.40005956,-75.69149017,7104
17--3966,4/7/2017,11:50 AM,LAURIER AVE   E btwn MARLBOROUGH AVE & RANGE RD (__3ZA3VB),__3ZA3VB,01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369370.9734,5032417.196,45.42870745,-75.67479895,7105
17--3515,3/24/2017,7:28 AM,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA (0007209),7209,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,367923.4606,5028091.922,45.38992213,-75.69384978,7106
17--4056,4/10/2017,2:30 PM,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD (0011468),11468,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,362062.0211,5023464.836,45.34879181,-75.76923618,7107
17--3786,4/1/2017,11:30 AM,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36 (__3ZA2YO),__3ZA2YO,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,370385.7068,5031143.765,45.41715522,-75.66200184,7108
17--3967,4/7/2017,Unknown,PARK ST btwn CARILLON ST & MONTREAL RD (__3ZA8US),__3ZA8US,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,02 - Rain,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,370505.4786,5033327.707,45.43679418,-75.66018031,7109
17--3516,3/24/2017,7:32 PM,GRENON AVE btwn MICHELE DR & RICHMOND RD (__3ZAAD6),__3ZAAD6,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,359692.4007,5024120.392,45.35487997,-75.79940159,7110
17--4057,4/10/2017,3:16 PM,CASTLEFRANK RD btwn CONNELLY PL & GLAMORGAN DR (__3ZA1ZV),__3ZA1ZV,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,353236.145,5016352.76,45.285461,-75.88255808,7111
17--3787,4/1/2017,Unknown,YORK ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA817),__3ZA817,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368047.4332,5032389.512,45.4285793,-75.69171531,7112
17--3968,4/7/2017,Unknown,BY WARD MARKET SQ btwn YORK ST & GEORGE ST (__3ZBOX6),__3ZBOX6,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,367978.8889,5032274.78,45.42755317,-75.69260592,7113
17--3969,4/7/2017,12:00 PM,BRONSON AVE/BRONSON/HERON RAMP 35 @ HERON RD (0002386),2386,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368642.2187,5026696.02,45.37729706,-75.68485198,7114
17--397,1/9/2017,12:31 AM,BRONSON/HERON RAMP 34/BRONSON/HERON RAMP 36 @  (0002515),2515,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368626.6924,5026791.599,45.37815847,-75.68503784,7115
17--3970,4/7/2017,12:01 AM,BRONSON AVE @ CATHERINE ST/RAYMOND ST (0007198),7198,03 - At intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,367253.043,5029797.904,45.40533219,-75.70219486,7116
17--3971,4/7/2017,12:11 AM,BRONSON AVE @ CATHERINE ST/RAYMOND ST (0007198),7198,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,367252.3741,5029795.898,45.4053142,-75.70220366,7117
17--3972,4/7/2017,12:22 PM,PARKWAY RD btwn CEDAR LANE & HIRAM DR (__3ZA6GF),__3ZA6GF,04 - At/near private drive,02 - Non-fatal injury,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,02 - Minor,2,,2,,,376893.7124,5013032.083,45.25355444,-75.5814968,7118
17--3973,4/7/2017,12:24 AM,ALBION RD btwn RIDEAU RD & TULLAMORE ST (__5RGNIJ),__5RGNIJ,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,375287.6731,5016226.747,45.28246177,-75.60150242,7119
17--3974,4/7/2017,12:36 PM,GREENBANK RD @ LISA AVE (0002753),2753,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360553.6718,5022893.492,45.3437724,-75.78854825,7120
17--3975,4/7/2017,2:27 PM,LAURIER AVE @ NICHOLAS ST (0010711),10711,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368372.3112,5031798.467,45.42323183,-75.68764017,7121
17--3976,4/7/2017,2:41 PM,WEST HUNT CLUB RD @ ROYDON PL/SUNDERLAND ST (0009775),9775,03 - At intersection,03 - P.D. only,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365974.0421,5022168.821,45.33680016,-75.7194767,7122
17--3977,4/7/2017,2:46 AM,HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC66 RAMP52 (__3ZAZMX),__3ZAZMX,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,360000.1374,5014907.266,45.27195565,-75.79650067,7123
17--3978,4/7/2017,2:49 PM,COLDREY AVE btwn KENZIE ST & MERIVALE RD (__3ZA0RW),__3ZA0RW,01 - Non intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,364764.9674,5027322.879,45.38327999,-75.73427664,7124
17--3979,4/7/2017,3:17 PM,HERON RD WB btwn PRINCE OF WALES DR & HERON RD WB ON RAMP/VINCENT MASS (__3ZA37C),__3ZA37C,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,3,0,0,0,,0,,,,,367075.9789,5026476.235,45.37546045,-75.70487574,7125
17--398,1/9/2017,2:29 PM,RIDEAU ST btwn NELSON ST & FRIEL ST (__3ZA3WJ),__3ZA3WJ,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368665.1823,5032506.288,45.42957387,-75.68380631,7126
17--3980,4/7/2017,3:17 PM,MCCLINTOCK WAY btwn MCCLURE CRES & MCCLURE CRES (__3ZBNCL),__3ZBNCL,04 - At/near private drive,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,352097.3518,5018866.675,45.30815941,-75.8968343,7127
17--3981,4/7/2017,3:46 PM,CARP RD @ STITTSVILLE MAIN ST (0005253),5253,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,349525.1206,5014330.872,45.2675133,-75.93004424,7128
17--3982,4/7/2017,4:16 PM,HERON RD EB btwn PRINCE OF WALES DR & HERON RD EB OFF RAMP/VINCENT MAS (__3ZAZWA),__3ZAZWA,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,3,0,0,0,,0,,,,,367372.484,5026486.647,45.37552772,-75.70108909,7129
17--3983,4/7/2017,5:00 PM,RIVERSIDE DR RAMP 24 @ RIVERSIDE DR RAMP 42A (0002523),2523,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,368544.8267,5027130.162,45.38121222,-75.68603932,7130
17--3984,4/7/2017,5:21 PM,LABELLE ST/RAMP @ LEMIEUX ST/HWY417 IC115 RAMP (0012538),12538,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372542.0549,5031688.569,45.42185166,-75.63437807,7131
17--3985,4/7/2017,5:22 PM,MONTREAL RD btwn PALACE ST & VANIER PKWY (__3ZA3LL),__3ZA3LL,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370010.8369,5033032.147,45.43418116,-75.66654108,7132
17--3986,4/7/2017,5:33 PM,EAGLESON RD @ KATIMAVIK RD/TIMM DR (0011925),11925,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,2,1,1,,,353215.6274,5019565.47,45.31437112,-75.88250589,7133
17--3987,4/7/2017,6:35 AM,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61 (__3ZAZNM),__3ZAZNM,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,331634.2073,5021423.685,45.33224879,-76.15764824,7134
