Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2020-07-27 10:04:33+00:00,1287690331383832579,LRT EXTENSION WORK: Lane reduction westbound on the 174 between Montreal and Blair roads for two weeks. #otttraffic,cbcotttraffic,2020-07-27,10:04:33,,,,,Lane Reduction,
2020-07-27 10:03:25+00:00,1287690045269434369,CULVERT WORK: Fourth Line Road closed between Century and Brophy roads for two weeks. #otttraffic,cbcotttraffic,2020-07-27,10:03:25,,,,Closure,,
2020-07-27 10:02:42+00:00,1287689866160017408,WATERMAIN CONSTRUCTION: Barnsdale Road closed between Greenbank and Viewbank roads until second week of November. #otttraffic,cbcotttraffic,2020-07-27,10:02:42,,,,Closure,,
2020-07-27 10:01:27+00:00,1287689549121036288,BRIDGE WORK: Lane reductions on the Airport Pkwy at Heron until the end of August. #otttraffic,cbcotttraffic,2020-07-27,10:01:27,,,,,Lane Reduction,
2020-07-24 21:21:41+00:00,1286773573487595521,Latest EB 417 collision is cleaned up. #OttTraffic,cbcotttraffic,2020-07-24,21:21:41,Collision,,,,,
2020-07-24 21:09:44+00:00,1286770567513767938,2 callers on the #OttTraffic line report ANOTHER collision on the EB 417 around Parkdale. 3 vehicles and taking up half a lane.,cbcotttraffic,2020-07-24,21:09:44,Collision,,,,,
2020-07-24 20:19:04+00:00,1286757816238256129,"Got a call about the construction on the National Capital River Pavilion (formerly the Ottawa River Boathouse) off the Sir GEC causing congestion in the Rockcliffe area of the parkway today. If you're going east down the hill, it may catch you by surprise. #OttTraffic",cbcotttraffic,2020-07-24,20:19:04,,Slow,,,,
2020-07-24 19:03:33+00:00,1286738808730419200,"EB 417 collision at Parkdale is cleaned up, now we see how long it will take for the bad backup to ease. #OttTraffic",cbcotttraffic,2020-07-24,19:03:33,Collision,Slow,,,,
2020-07-24 09:59:32+00:00,1286601905272233984,"More construction:

* Work on north end of River Road ends today.
* Laurier/Nicholas digging ends today or tomorrow.
* Vanier Pkwy going down to 1 lane each way from Coventry-Donald this weekend.
* Overnight Hwy 50 work to fix cables should be done.
#OttTraffic #OttWalk #OttBike",cbcotttraffic,2020-07-24,09:59:32,,,,,Lane Reduction,
2020-07-24 09:44:07+00:00,1286598025192841216,GOOD MORNING | Your friendly summer Friday fill-in @amkfoote reporting for end-of-week duty. Send #OttTraffic tips here or by calling 6132886900.,cbcotttraffic,2020-07-24,09:44:07,,,,,,
2020-07-23 11:20:11+00:00,1286259813995941889,"DUMP TRUCK IN THE DITCH: Eastbound 417 after Palladium, seems in or close to Carp Creek. Went right over the median. #otttraffic",cbcotttraffic,2020-07-23,11:20:11,,,Accident,Closure,,
2020-07-22 19:47:08+00:00,1286025002152792067,CONSTRUCTION: Crews digging and blocking westbound lanes of Innes at Orleans Blvd on east side of Blackburn Bypass. Digging right in the intersection. #Otttraffic,cbcotttraffic,2020-07-22,19:47:08,,,,,,
2020-07-22 10:29:13+00:00,1285884599487299584,SLOW: Curiously heavy on the westbound 174 from Jeanne D'Arc to Montreal Rd #Otttraffic,cbcotttraffic,2020-07-22,10:29:13,,Slow,,,,
2020-07-21 20:24:23+00:00,1285671991165571072,"AYLMER: Slow-downs on Ch d'Aylmer at Rivermead due to roadwork, flagpersons. #Otttraffic",cbcotttraffic,2020-07-21,20:24:23,,Slow,,,,
2020-07-21 19:41:28+00:00,1285661190589480960,"COLLISION: Eastbound 417 after Carling. Three or four cars involved. Police there, too. #Otttraffic",cbcotttraffic,2020-07-21,19:41:28,Collision,,,,,
2020-07-21 11:14:22+00:00,1285533573290827776,"COLLISION: Left lane of the westbound 417 at Carling. Police there, no tow trucks yet. rear-ender. #Otttraffic",cbcotttraffic,2020-07-21,11:14:22,Collision,,,,,
2020-07-16 11:01:06+00:00,1283718295292653569,"COLLISION: Tractor-trailer and a pick-up truck. Intersection of Hwy. 15 and Bay Rd, south of Smiths Falls. #otttraffic",cbcotttraffic,2020-07-16,11:01:06,Collision,,,,,
2020-07-15 19:34:11+00:00,1283485029872668673,GAH!: The 417 is awful both directions after a collision eastbound at Parkdale. #otttraffic,cbcotttraffic,2020-07-15,19:34:11,Collision,,,,,
2020-07-15 19:05:44+00:00,1283477867196710914,"STOP AND GO: Northbound Hwy 5 heading up to the St-Joseph overpass. Very, very slow. #otttraffic",cbcotttraffic,2020-07-15,19:05:44,,Slow,,,,
2020-07-15 09:47:06+00:00,1283337285946290182,"ST. LAURENT: Southbound lanes of St. Laurent Blvd, from Coventry Rd to the Hwy 417 W/B off ramp, have been temporarily closed.  The closure is due to damage to the overpass from Labelle St into St. Laurent Shopping Centre.  Motorists should consider alternate routes.  #otttraffic",cbcotttraffic,2020-07-15,09:47:06,,,,Closure,,Ramp
2020-07-14 19:57:40+00:00,1283128548795076609,COLLISION: Four cars. Hwy. 7 in Carleton Place going over the railway on the overpass. Big issue eastbound. #otttraffic,cbcotttraffic,2020-07-14,19:57:40,Collision,,,,,
2020-07-14 10:52:24+00:00,1282991328943656961,"COLLISION: Eastbound 417, centre lane after Carling. Paramedics there. Rear-ender. #Otttraffic",cbcotttraffic,2020-07-14,10:52:24,Collision,,,,,
2020-07-13 19:19:05+00:00,1282756454433394692,ISABELLA CLOSED: Emergency roadwork. Traffic cutting through the Loblaws/LCBO parking lots. Seems like watermain. #otttraffic,cbcotttraffic,2020-07-13,19:19:05,,,,Closure,,
2020-07-13 19:09:45+00:00,1282754102699622402,COLLISION: Southbound King Edward right after the Macdonald-Cartier Bridge #otttraffic,cbcotttraffic,2020-07-13,19:09:45,Collision,,,,,
2020-07-13 19:06:06+00:00,1282753183996092418,"COLLISION: Walkley Rd at ramp to the eastbound 417. Three vehicles involved. No emergency crews there yet. Right lane blocked. Car on the median, too. #Otttraffic",cbcotttraffic,2020-07-13,19:06:06,Collision,,,Closure,,Ramp
2020-07-13 09:56:54+00:00,1282614974326743040,CLOSED: River Road closed between Limebank and Leitrim roads until the 24th for culvert work. #otttraffic,cbcotttraffic,2020-07-13,09:56:54,,,,Closure,,
2020-07-10 09:57:22+00:00,1281527927310622720,"WB Gladstone closes Booth to Rochester Saturday and most of Sunday to connect water services, there's residential construction around there. Buses scoot over to Raymond to avoid it. #OttTraffic #OttWalk #OttBike",cbcotttraffic,2020-07-10,09:57:22,,,,Closure,,
2020-07-10 09:55:06+00:00,1281527358906925066,"Good morning! Last day of @amkfoote Fill-In Spectacular. Reminders the LRT shuts early tn at 10:45 (R1 buses running), Bank St closes to vehicles 9 a.m.-midnight Sat. Catherine-Queen, &amp; another Elgin-related reopening: Jack Purcell Lane is back. #OttTraffic #OttBike #OttWalk",cbcotttraffic,2020-07-10,09:55:06,,,,Closure,,
2020-07-09 20:54:54+00:00,1281331015483523074,Lights working again at King Edward/St. Patrick. #OttTraffic #OttBike,cbcotttraffic,2020-07-09,20:54:54,,,,,,
2020-07-09 20:21:00+00:00,1281322483614916628,King Edward NB is backing up toward Laurier because of the light issue at St. Patrick. #OttTraffic #OttBike,cbcotttraffic,2020-07-09,20:21:00,,Slow,,,,
2020-07-08 20:10:56+00:00,1280957560732946432,"Caller says there is a metal (fully-assembled) shelf at the end of the ramp from Bayshore to the WB 417, off to the right. #OttTraffic",cbcotttraffic,2020-07-08,20:10:56,,,,,,Ramp
2020-07-07 21:00:45+00:00,1280607709583347717,EB Queensway issue near Parkdale cleared up and delays are easing up. #OttTraffic,cbcotttraffic,2020-07-07,21:00:45,,Slow,,,,
2020-07-07 20:41:06+00:00,1280602767170711552,"There was an MTO mixup, the collision is EB on the Queensway. #OttTraffic",cbcotttraffic,2020-07-07,20:41:06,Collision,,,,,
2020-07-07 09:58:27+00:00,1280441036649758720,NB St. Laurent still down to one northbound lane from Clarke to Noranda (S of Montreal Road) because of a watermain break. #OttTraffic,cbcotttraffic,2020-07-07,09:58:27,,,,,Lane Reduction,
2020-07-07 09:56:51+00:00,1280440636466921473,GOOD MORNING | @amkfoote sitting in all this week. Since signing off for the night the 417 opened again between Bronson and Carling and Fallowfield reopened as well between Woodroffe and Merivale. #OttTraffic,cbcotttraffic,2020-07-07,09:56:51,,,,,,
2020-07-06 20:14:12+00:00,1280233607286657026,".@OttFire say they're fighting a grass fire off Canyon Road in Kinburn, quite close to one of their fire stations. This is near Donald B. Munro and Kinburn Side Road. #OttTraffic",cbcotttraffic,2020-07-06,20:14:12,,,Accident,Closure,Lane Reduction,
2020-07-06 20:04:57+00:00,1280231280219750401,"Via @helloryanjones, an MTO note on the Queensway reopening:

""The bridge replacement was successful but adjustments had to be made to the process ... detours remain in effect until it is safe for the highway to be opened, which is expected this evening.""

#OttTraffic",cbcotttraffic,2020-07-06,20:04:57,,,,,,
2020-07-06 19:43:01+00:00,1280225760381472768,"All cleaned up on Carling, says the city. #OttTraffic",cbcotttraffic,2020-07-06,19:43:01,,,,,,
2020-07-06 19:22:15+00:00,1280220534593200128,Word of a collision on WB Carling near Prince of Wales (Dows Lake area) that's backing up that end of the Queensway detour. Booth looks backed up to Gladstone here and NB Bronson clogged back past Fifth. #OttTraffic,cbcotttraffic,2020-07-06,19:22:15,Collision,Slow,,,,
2020-07-06 19:16:07+00:00,1280218990707687424,Caller says there’s been a collision on SB Greenbank just before Fallowfield in the left lane. #OttTraffic,cbcotttraffic,2020-07-06,19:16:07,Collision,,,,,
2020-07-06 18:55:04+00:00,1280213695340195840,"The city says the 417 will remain closed ""during this afternoon's commute,"" for a bit of a timing update. #OttTraffic #OttNews",cbcotttraffic,2020-07-06,18:55:04,,,,Closure,,
2020-07-06 18:32:09+00:00,1280207924988719107,"And yes, Highway 417 is still closed from Bronson to Carling.  Backups still on the highway approaching the closure. Off-highway major routes busy-looking as of 2:30, but don't look absolutely snarled for blocks and blocks and blocks. #OttTraffic",cbcotttraffic,2020-07-06,18:32:09,,Slow,,Closure,,
2020-07-03 20:46:34+00:00,1279154590307561473,"Offshoot of the Queensway closure: People heading to and filling up Strathcona Avenue in the Glebe as a way to get to the Metcalfe/Isabella on-ramp, according to a caller. It's causing issues on O'Connor near there. #OttTraffic",cbcotttraffic,2020-07-03,20:46:34,,,,Closure,,Ramp
2020-07-03 12:15:41+00:00,1279026021606531072,"OC Transpo says inspectors found a cracked wheel on one LRT train so all trains are being looked over. If cleared, they'll be sent into service. #OttNews #OttTraffic",cbcotttraffic,2020-07-03,12:15:41,,,,,,
2020-07-02 21:13:49+00:00,1278799060410028034,"Caller reports a downed tree limb on Meadowlands near Inverness, roughly halfway between Fisher and Merivale. #OttTraffic",cbcotttraffic,2020-07-02,21:13:49,,,,,,
2020-07-02 20:43:47+00:00,1278791503175966728,Spotted delays on Hunt Club westbound at Riverside --&gt; Mentioned it on air --&gt; Got some calls letting me know there's a fender-bender there. #OttTraffic,cbcotttraffic,2020-07-02,20:43:47,Collision,Slow,,,,
2020-07-02 18:50:01+00:00,1278762871581822981,Paramedics said in a news release a man in his 30s was taken to hospital with life-threatening injuries suffered in a collision between a cyclist and a vehicle just after 12.  They didn't specifically say he was the cyclist. #OttTraffic #OttBike #OttWalk,cbcotttraffic,2020-07-02,18:50:01,Collision,,,,,
2020-07-02 12:23:14+00:00,1278665535832690688,It also suggests you can access King Edward from Sussex ... but it's best to avoid the area and get on elsewhere. #OttTraffic,cbcotttraffic,2020-07-02,12:23:14,,,,,,
2020-07-02 11:38:56+00:00,1278654384910610435,"Just got a call about a gaggle of geese on the SB (Ottawa-bound) Champlain Bridge's bike lane, making cyclists shift onto the road. #OttTraffic #OttBike #OttWalk",cbcotttraffic,2020-07-02,11:38:56,,,,,,
2020-07-02 11:26:39+00:00,1278651294815830016,"Ottawa police are asking people to avoid Sussex Drive because of an unspecified ""police operation."" #OttTraffic #OttWalk #OttBike",cbcotttraffic,2020-07-02,11:26:39,,,,,,
2020-07-02 10:18:17+00:00,1278634089130733568,Just got a call about a dead deer drivers will have to steer around near the end of the ramp from the Ashton ramp onto EB Hwy 7. #OttTraffic,cbcotttraffic,2020-07-02,10:18:17,,,,,,Ramp
2020-07-02 10:02:00+00:00,1278629993422127104,Today roadwork starts on St. Laurent Boulevard between Montreal Road and Donald Street: resurfacing means lane reductions all day EXCEPT 3-7 p.m. until November. #OttTraffic,cbcotttraffic,2020-07-02,10:02:00,,,,,Lane Reduction,
2020-06-29 12:03:04+00:00,1277573296712802306,"LIGHTS OUT: Smyth and Anderson, west of St. Laurent. Not flashing, but out. Treat as all-0way stop. #Otttraffic",cbcotttraffic,2020-06-29,12:03:04,,,,,,
2020-06-29 11:17:36+00:00,1277561852587900928,"417 OPENING: Crew just called me from the 417 between Pinecrest and Woodroffe. Eastbound left lane already opened this morning, they're currently removing cones from the westbound lanes. #Otttraffic",cbcotttraffic,2020-06-29,11:17:36,,,,,,
2020-06-29 09:58:55+00:00,1277542050406301696,"YOU DOWN WITH OCT? Trains started running an hour ago. Full service. It's back, and so is full summer service on the buses. Wear a mask. #Otttraffic #otttransit",cbcotttraffic,2020-06-29,09:58:55,,,,,,
2020-06-26 21:03:01+00:00,1276622016729268225,"COLLISION: Traffic stopped both directions on the 174, east of Blair. Must be a collision. #Otttraffic",cbcotttraffic,2020-06-26,21:03:01,Collision,,,,,
2020-06-26 20:29:07+00:00,1276613482918686721,ROLLOVER: Tractor-trailer. Eastbound 417 at Casselman. One lane will be open shortly. #otttraffic #ONHwys,cbcotttraffic,2020-06-26,20:29:07,,,Accident,,,
2020-06-26 18:27:39+00:00,1276582914071973889,STOP! HAMMER TIME: There’s a two-pound hammer laying in the fast lane of King Edward Boulevard where it becomes MacDonald Cartier bridge northbound. #otttraffic #ottThor,cbcotttraffic,2020-06-26,18:27:39,,,,,,
2020-06-24 20:32:56+00:00,1275889669667000326,"COLLISION: Westbound West Hunt Club east of Royden, near Costco #otttraffic",cbcotttraffic,2020-06-24,20:32:56,Collision,,,,,
2020-06-22 21:00:50+00:00,1275171914756087811,COLLISION: Bank at Heron. Southbound Bank. Backed up to Lamira. #otttraffic,cbcotttraffic,2020-06-22,21:00:50,Collision,,,,,
2020-06-22 20:58:31+00:00,1275171330581835776,"COLLISION: Walkley at Conroy. North side of Walkley. One car is in the bushes, the other is on the grass. Seems to have been travelling northbound on Conroy. Westbound traffic blocked. Lots of emergency crews. Cars are both quite far off the road. #otttraffic",cbcotttraffic,2020-06-22,20:58:31,Collision,,,Closure,,
2020-06-22 19:10:54+00:00,1275144247260385286,"TREES DOWN: Affecting the 148 in Breckenridge, west of Aylmer. East of Luskville. Road blocked. Sudden storm. #otttraffic #ottnews",cbcotttraffic,2020-06-22,19:10:54,,,,Closure,,
2020-06-19 19:13:05+00:00,1274057635457912838,CONSTRUCTION: Westbound Ch d'Aylmer effectively blocked. Use Lucerne. #OttTraffic,cbcotttraffic,2020-06-19,19:13:05,,,,Closure,,
2020-06-19 11:50:23+00:00,1273946224417267713,FATAL COLLISION: Ottawa Police is requesting the public avoid the area of Carling Ave. west of Moodie Dr. for a fatal single vehicle collision. Carling Ave. is closed to traffic both directions between Davidson Side Road and Moodie Dr. for the investigation #OttTraffic #ottnews,cbcotttraffic,2020-06-19,11:50:23,Collision,,,Closure,,
2020-06-18 19:54:56+00:00,1273705778600390658,COLLISION: In the clean-up stages now. Eastbound 50 going over Maloney. Car vs motorcycle. #OttTraffic,cbcotttraffic,2020-06-18,19:54:56,Collision,,,,,
2020-06-18 19:31:15+00:00,1273699819681431555,"APPARENT POLICE ARREST/TAKEDOWN: Westbound 401, about 2 km east of Joyceville exit. About eight cruisers there. Vehicle forced up against centre median. #OttTraffic #ONHwys",cbcotttraffic,2020-06-18,19:31:15,,,,,,
2020-06-18 19:11:33+00:00,1273694859380097024,SLOW: Westbound 417 from Bronson to Woodroffe will take 30-45 minutes. #OttTraffic,cbcotttraffic,2020-06-18,19:11:33,,Slow,,,,
2020-06-17 21:14:26+00:00,1273363398055604225,COLLISION: Eastbound 417 just before Carling. Four cars stopped along the right in the two-lane section. #Otttraffic,cbcotttraffic,2020-06-17,21:14:26,Collision,,,,,
2020-06-17 20:10:23+00:00,1273347280351957004,LANE REDUCTION: Westbound Sir JAM Pkwy near the Transitway entrance. Truck with a trailer of lumber. #Otttraffic,cbcotttraffic,2020-06-17,20:10:23,,,,,Lane Reduction,
2020-06-17 19:43:58+00:00,1273340630962327553,COLLISION: Sounds serious. Intersection of Jeanne D'Arc South and Orleans. Blvd. Near the Independent grocer. Airbags deployed. Two or three vehicles involved. Traffic signal pole down. Emergency crews there. Avoid. #Otttraffic,cbcotttraffic,2020-06-17,19:43:58,Collision,,,,,
2020-06-16 12:14:30+00:00,1272865131492528130,COLLISION: Westbound 417 approaching Parkdale #otttraffic,cbcotttraffic,2020-06-16,12:14:30,Collision,,,,,
2020-06-16 11:40:33+00:00,1272856588437663744,"ROAD PAINTING: Southbound 416 at Fallowfield, really affecting Fallowfield. It's backed up. Not sure if that's related. #OttTraffic",cbcotttraffic,2020-06-16,11:40:33,,Slow,,,,
2020-06-15 20:55:02+00:00,1272633737386303488,COLLISION: Intersection of Baseline and Highgate/Centrepointe. Traffic signal affected. #otttraffic,cbcotttraffic,2020-06-15,20:55:02,Collision,,,,,
2020-06-15 20:33:26+00:00,1272628305410359296,COLLISION: Eastbound Boul des Allumettieres between St-Joseph and the 50. #otttraffic,cbcotttraffic,2020-06-15,20:33:26,Collision,,,,,
2020-06-15 09:38:20+00:00,1272463443203887114,"CLOSED FOR TWO MONTHS: Earl Armstrong Road closed, starting today, between Limebank and Bowesville roads to repair gas pipeline. #otttraffic",cbcotttraffic,2020-06-15,09:38:20,,,,Closure,,
2020-06-12 20:10:53+00:00,1271535463535443968,Caller says a deer has been hit on WB Hazeldean Road and the vehicle that hit it may have then struck some other vehicles. It's between Springbrook and Stittsville Main. #OttTraffic,cbcotttraffic,2020-06-12,20:10:53,,,,,,
2020-06-11 20:35:57+00:00,1271179383634616322,This has been taken care of. #OttTraffic,cbcotttraffic,2020-06-11,20:35:57,,,,,,
2020-06-11 09:57:17+00:00,1271018657599164416,The city just announced that part of Island Park Drive is open. Haven't seen an update on the Champlain Bridge. #OttTraffic,cbcotttraffic,2020-06-11,09:57:17,,,,,,
2020-06-10 19:39:31+00:00,1270802797500469248,The issue on the WB 417 around Kirkwood seems to have been quickly resolved. #OttTraffic,cbcotttraffic,2020-06-10,19:39:31,,,,,,
2020-06-09 20:25:35+00:00,1270451999876820995,This Greenbank collision is all taken care of. #OttTraffic,cbcotttraffic,2020-06-09,20:25:35,Collision,,,,,
2020-06-09 11:21:46+00:00,1270315144892080129,CLEARED | Caller says the collision on the EB 417 at Maitland is taken care of. #OttTraffic,cbcotttraffic,2020-06-09,11:21:46,Collision,,,,,
2020-06-08 20:20:48+00:00,1270088409504198660,"Caller reports a rear-ender on the eastbound Sir JAM before Island Park, one vehicle involved is off to the right and the other off to the left. #OttTraffic",cbcotttraffic,2020-06-08,20:20:48,,,,,,
2020-06-08 19:34:44+00:00,1270076816900919296,MTO says this is cleaned up. The delays will take a bit to clear up. #OttTraffic,cbcotttraffic,2020-06-08,19:34:44,,Slow,,,,
2020-06-08 12:23:15+00:00,1269968231240011776,The second collision on the EB 417 near Pinecrest/Greenbank is now gone. #OttTraffic,cbcotttraffic,2020-06-08,12:23:15,Collision,,,,,
2020-06-08 12:02:45+00:00,1269963072778702848,The backup is much worse with this collision at this spot than the previous one. It's taking up 2 more lanes. #OttTraffic,cbcotttraffic,2020-06-08,12:02:45,Collision,Slow,,,,
2020-06-08 11:42:33+00:00,1269957987285729288,EB 417 collision at the Pinecrest/Greenbank exit is now cleaned up. #OttTraffic,cbcotttraffic,2020-06-08,11:42:33,Collision,,,,,
2020-06-05 20:30:49+00:00,1269003767233593344,Emergency vehicles are all gone from the EB 417 around Pinecrest. #OttTraffic,cbcotttraffic,2020-06-05,20:30:49,,,,,,
2020-06-05 19:11:33+00:00,1268983818259660802,Traffic appears to be moving again through this stretch of the WB 417 around Kirkwood. #OttTraffic,cbcotttraffic,2020-06-05,19:11:33,,,,,,
2020-06-05 18:57:31+00:00,1268980288400613376,OC Transpo's message today about the racism and police brutality protest is right now to expect delays. #OttTraffic,cbcotttraffic,2020-06-05,18:57:31,,Slow,,,,
2020-06-05 12:19:52+00:00,1268880215285075968,Everything's moved off WB Walkley after that collision in the right lane. #OttTraffic,cbcotttraffic,2020-06-05,12:19:52,Collision,,,,,
2020-06-05 11:46:57+00:00,1268871931345993729,"A truck has knocked over a hydro pole around Old Prescott Road and McKeown Drive in Greely. Police say no injuries reported, but there will be road closures as this gets taken care of. The caller who alerted me about it said Old Prescott is closed at Parkway Road. #OttTraffic",cbcotttraffic,2020-06-05,11:46:57,,,,Closure,,
2020-06-05 10:59:41+00:00,1268860034152386560,"2 minutes after the city's #OttTraffic account tweeted about that collision on the EB 417 around Kirkwood, it tweeted it was cleaned up.",cbcotttraffic,2020-06-05,10:59:41,Collision,,,,,
2020-06-04 20:13:05+00:00,1268636913738678274,HOG WILD | Caller says a short delay on Hwy 416 south of Hunt Club is because there's a big wild pig on the side of the road causing people to slow down. #OttTraffic,cbcotttraffic,2020-06-04,20:13:05,,Slow,,,,
2020-06-04 18:25:53+00:00,1268609939729252352,"Hi again to the afternoon crowd. One of the first tweets I see after popping the laptop back open is @OC_Transpo saying they have hand sanitizers set up at these stations now, not in 11 days. #OttTraffic #COVID19",cbcotttraffic,2020-06-04,18:25:53,,,,,,
2020-06-04 09:57:29+00:00,1268481995052593152,"Friday's rally against racism, police brutality and the death of George Floyd is now going to start at Parliament Hill tomorrow at 3, not the U.S. embassy. There will be a march and organizers say on the Facebook event they'll put out the route a few hours before. #OttTraffic",cbcotttraffic,2020-06-04,09:57:29,,,,,,
2020-06-04 09:33:17+00:00,1268475904767995904,FOG WATCH | Please let me know if you're seeing any particularly thick fog this morning making it hard to see where you're going. #OttTraffic #OttBike,cbcotttraffic,2020-06-04,09:33:17,,,,,,
2020-06-02 19:04:28+00:00,1267894871353892864,"This was an apartment fire that's under control, no cameras to watch nearby but it's not an #OttTraffic issue causing ripples across the St-Laurent/Russell area.",cbcotttraffic,2020-06-02,19:04:28,,,Accident,,,
2020-06-02 18:52:27+00:00,1267891849282412544,"There's a fire around the corner of St-Laurent and Russell Road causing lane reductions in the area, Otawa police say. #OttTraffic",cbcotttraffic,2020-06-02,18:52:27,,,Accident,,Lane Reduction,
2020-06-01 12:25:07+00:00,1267431985229770755,"Traffic lights aren't working at Col By and Clegg, says the city. Treat it as a 4-way stop until it's all better. #OttTraffic",cbcotttraffic,2020-06-01,12:25:07,,,,,,
2020-06-01 09:57:04+00:00,1267394727902617600,HEADED TO THE KITCHEN | @amkfoote is live from a couple floors above Centretown the next 2 weeks. Send in #OttTraffic tips to 6132886900 or by tweeting them here.,cbcotttraffic,2020-06-01,09:57:04,,,,,,
2020-05-29 19:05:50+00:00,1266445662725574657,PATIENCE: The @NCC_CCN is asking motorists to be patient during the opening and re-opening of the safe-distancing areas of its parkways. Process could take upto 30 minutes. #otttraffic #ottwalk #ottbike,cbcotttraffic,2020-05-29,19:05:50,,,,,Lane Reduction,
2020-05-28 19:10:26+00:00,1266084436283658241,"COLLISION: Westbound 417 just after Carling. Fire trucks there, police too. Very slow from Bronson. #Otttraffic",cbcotttraffic,2020-05-28,19:10:26,Collision,Slow,,,,
2020-05-27 21:32:39+00:00,1265757837520764929,COLLISION: Eastbound Blackburn Bypass at Navan Rd. Very backed up and slow. #otttraffic,cbcotttraffic,2020-05-27,21:32:39,Collision,Slow,,,,
2020-05-27 19:28:16+00:00,1265726534146502658,"POWER OUT: Rothwell Village, near Blair, north of Montreal Rd. Treat affected intersections as all-way stops #otttraffic",cbcotttraffic,2020-05-27,19:28:16,,,,,,
2020-05-27 09:58:30+00:00,1265583146420011008,"LRT: O-Train Line 1 will be closed
Sunday to Wednesday for testing and maintenance improvements. Buses will replace the train during normal O-Train hours.
R1 bus service will serve all Line 1 stations. #otttransit #otttraffic",cbcotttraffic,2020-05-27,09:58:30,,,,Closure,,
2020-05-26 20:06:09+00:00,1265373681053839362,COLLISION: Westbound 417 between Bronson and Parkdale. #otttraffic,cbcotttraffic,2020-05-26,20:06:09,Collision,,,,,
2020-05-26 19:41:34+00:00,1265367492878315522,"IF YOU DON'T LOVE ME NOW, YOU WILL NEVER LOVE ME AGAIN: Westbound 417 just before Parkdale, there's a chain in the right lane. Three feet long. #otttraffic",cbcotttraffic,2020-05-26,19:41:34,,,,,,
2020-05-26 19:02:28+00:00,1265357651963252741,COLLISION: Westbound Industrial near Trainyards. Blocked. Two fire trucks and police just arriving. #otttraffic,cbcotttraffic,2020-05-26,19:02:28,Collision,,Accident,,,
2020-05-26 09:50:01+00:00,1265218624211558401,"FOGGY: Outlying areas, Kanata and the 416 I'm told. Get more than your running lights on. Also -- caller said he got a wet butt, sitting on his forklift, from all the dew. #otttraffic #ottbuttdew",cbcotttraffic,2020-05-26,09:50:01,,,,,,
2020-05-25 09:57:02+00:00,1264858001581707264,"VANIER: Montreal Road will be reduced to one lane in each direction between Olmstead and Marier from today until the end of August. The intersections or Marier at Montreal, and Olmstead at Montreal will close. #otttraffic #ottbike",cbcotttraffic,2020-05-25,09:57:02,,,,Closure,Lane Reduction,
2020-05-25 09:55:14+00:00,1264857551914569728,"PAVE D'ORLEANS: The eastbound off-ramp from the 174 to Place d’Orléans Drive will be reduced by one lane starting today, for approximately one week for paving. #otttraffic",cbcotttraffic,2020-05-25,09:55:14,,,,,Lane Reduction,Ramp
2020-05-22 11:08:47+00:00,1263788895331856384,COLLISION: Eastbound 417 approaching Parkdale. Very slow and backed up to Woodroffe. #Otttraffic,cbcotttraffic,2020-05-22,11:08:47,Collision,Slow,,,,
2020-05-21 19:32:56+00:00,1263553383157452802,"COLLISION: Westbound 417, approaching Parkdale. #Otttraffic",cbcotttraffic,2020-05-21,19:32:56,Collision,,,,,
2020-05-20 20:04:39+00:00,1263198973902422019,COLLISION: Northbound Prince of Wales at Hunt Club. #Otttraffic,cbcotttraffic,2020-05-20,20:04:39,Collision,,,,,
2020-05-20 19:11:51+00:00,1263185687853125632,"COLLISION: Fallowfield at Old Richmond, near the nursery. Very backed up both east and westbound. #Otttraffic",cbcotttraffic,2020-05-20,19:11:51,Collision,Slow,,,,
2020-05-20 11:56:42+00:00,1263076177142571008,GROUCH: Garbage can on the westbound 417 at Bronson. Right lane. #otttraffic,cbcotttraffic,2020-05-20,11:56:42,,,,,,
2020-05-19 19:43:23+00:00,1262831236516585473,SLOW: Innes tremendously backed up east and west at Star Top. #OttTraffic,cbcotttraffic,2020-05-19,19:43:23,,Slow,,,,
2020-05-19 10:37:00+00:00,1262693735105728514,"COLLISION: Albion Rd, north of Leitrim. #OttTraffic",cbcotttraffic,2020-05-19,10:37:00,Collision,,,,,
2020-05-19 10:00:27+00:00,1262684534472093699,MERIVALE SOUTH: Lane reductions for paving from Prince of Wales to Slack until September. #OttTraffic,cbcotttraffic,2020-05-19,10:00:27,,,,,Lane Reduction,
2020-05-19 09:59:22+00:00,1262684262211497991,METCALFE STREET: Closes today until the end of the month from Frank to Lewis streets for deep sewer and watermain work as part of the Elgin Street renewal. Local access will be maintained and signed detours will be in place. #OttTraffic,cbcotttraffic,2020-05-19,09:59:22,,,,Closure,,
2020-05-15 20:02:22+00:00,1261386460696985600,"PRINCE OF WALES: Closed both directions south of the 416, near Manderley golf course. #Otttraffic",cbcotttraffic,2020-05-15,20:02:22,,,,Closure,,
2020-05-14 21:03:44+00:00,1261039518779654144,"HAZARD: Southbound 416, under the Barnsdale overpass. Police stop. Left lane. #Otttraffic",cbcotttraffic,2020-05-14,21:03:44,,,,,,
